domain,subdomain,difficulty,description,explanation,hint,calculator,verified,correct,point,choice0,choice1,choice2,choice3
economics,supply-demand,beginner,If demand for a product increases and supply stays the same what happens to the equilibrium price?,When demand increases with supply unchanged buyers compete for the same quantity pushing the price up.,,,,0,5,The equilibrium price rises,The equilibrium price falls,The equilibrium price stays the same,The equilibrium quantity falls
economics,gdp,beginner,Which of the following contributes to GDP?,GDP is measured as C + I + G + (X - M). Consumer spending (C) is the largest component.,,,,3,5,A homeowner cleaning her own house,Buying a used car from a neighbor,Underground (illegal) economic activity,A new smartphone purchased by a consumer
economics,inflation,beginner,What is deflation?,Deflation is a sustained decrease in the overall price level in an economy.,,,,1,5,A rapid increase in prices,A sustained decrease in the overall price level,A one-time price drop in a single market,An increase in the purchasing power of foreign currency
economics,market-structures,beginner,What is a monopoly?,A monopoly is a market structure with only one seller who faces no close competition and can influence the market price.,,,,2,5,A market with two equally powerful firms,A market with many small competing firms,A market with a single seller who dominates,A government-run public service
economics,trade,beginner,What is a tariff?,A tariff is a tax imposed by a government on imported goods raising their price to protect domestic producers.,,,,0,5,A tax on imported goods,A limit on the quantity of imports,A government subsidy for exporters,A free trade agreement between nations
economics,opportunity-cost,beginner,What is the term for a choice that gives up the highest-valued alternative?,The best alternative given up is called the opportunity cost. It is the core of economic decision making.,,,,3,5,Absolute advantage,Comparative advantage,Diminishing returns,Opportunity cost
economics,supply-demand,beginner,What does the term ceteris paribus mean in economics?,Ceteris paribus is a Latin phrase meaning all other things being equal. It is used to isolate the effect of one variable.,,,,1,5,Supply equals demand,All other things being equal,Prices rise over time,Goods are scarce
economics,microeconomics,beginner,What is a price ceiling?,A price ceiling is a legal maximum price that can be charged for a good. If set below equilibrium it causes a shortage.,,,,2,5,A minimum price set by the government,The price at which supply equals demand,A legal maximum price for a good,The highest price a firm has ever charged
economics,macroeconomics,beginner,Which of the following is a macroeconomic indicator?,Unemployment rate is a macroeconomic indicator measuring the share of the labor force that is jobless and actively seeking work.,,,,0,5,The national unemployment rate,The price of one firm's stock,The wage paid at a single factory,The cost of producing one car
economics,fiscal-policy,beginner,What is a government budget deficit?,A budget deficit occurs when a government spends more than it collects in tax revenue in a given period.,,,,3,5,When tax revenue exceeds government spending,When exports exceed imports,When inflation is above 2%,When government spending exceeds tax revenue
economics,monetary-policy,beginner,What happens to borrowing when interest rates fall?,Lower interest rates reduce the cost of borrowing encouraging businesses and consumers to take out more loans.,,,,1,5,Borrowing becomes more expensive,Borrowing becomes cheaper and tends to increase,Borrowing stays the same,Savings rates rise sharply
economics,supply-demand,beginner,What is a substitute good?,A substitute good can replace another good in consumption. If the price of one rises consumers switch to the substitute.,,,,2,5,A good that is consumed alongside another good,A good that is inferior to another,A good that can replace another in consumption,A good with perfectly inelastic demand
economics,elasticity,beginner,If a good has inelastic demand a price increase will lead to what change in total revenue?,With inelastic demand quantity falls less than price rises so total revenue increases when price rises.,,,,0,5,Total revenue increases,Total revenue decreases,Total revenue stays the same,Quantity demanded increases
economics,gdp,beginner,What does the expenditure approach to GDP sum up?,The expenditure approach adds C (consumption) + I (investment) + G (government spending) + NX (net exports).,,,,3,5,All wages paid to workers in the economy,All firms' profits in the economy,All taxes collected by the government,Consumption plus investment plus government spending plus net exports
economics,inflation,beginner,What is the term for a very rapid and out-of-control inflation?,Hyperinflation refers to extremely rapid inflation often seen when governments print large amounts of money.,,,,1,5,Stagflation,Hyperinflation,Deflation,Disinflation
economics,market-structures,beginner,What is oligopoly?,An oligopoly is a market dominated by a small number of large firms each of which is large enough to influence market prices.,,,,2,5,A market with only one seller,A market with many small competing sellers,A market dominated by a few large firms,A market with free entry and exit
economics,comparative-advantage,beginner,What does it mean to have an absolute advantage?,Absolute advantage means being able to produce more of a good with the same resources compared to another producer.,,,,0,5,Producing a good with greater output per unit of resource,Producing at a lower opportunity cost,Exporting more than you import,Having the lowest prices in a market
economics,consumer-theory,beginner,What is a normal good?,A normal good is one for which demand increases when consumer income increases.,,,,3,5,A good with perfectly elastic demand,A good with many substitutes,A good that is always affordable,A good whose demand rises when income rises
economics,production-costs,beginner,What is marginal cost?,Marginal cost is the additional cost of producing one more unit of a good.,,,,1,5,The average cost across all units produced,The extra cost of producing one more unit,The fixed cost divided by quantity,The cost of the most expensive input
economics,externalities,beginner,What is an example of a positive externality?,A positive externality is a benefit received by third parties not involved in a transaction. Education benefits society broadly.,,,,2,5,A factory polluting a nearby river,A car producing exhaust fumes,A person getting vaccinated protecting others,A firm underpaying its workers
economics,supply-demand,beginner,What is a complement good?,Complement goods are consumed together. When the price of one rises demand for its complement falls.,,,,0,5,A good consumed together with another good such as cars and gasoline,A good that can replace another good,A good with very elastic demand,A good produced by a monopolist
economics,macroeconomics,beginner,What is the unemployment rate?,The unemployment rate is the percentage of people in the labor force who are actively looking for work but do not have a job.,,,,3,5,The share of all adults who do not have a job,The number of job vacancies in the economy,The percentage of workers who are part-time,The percentage of the labor force that is jobless and actively seeking work
economics,trade,beginner,What is free trade?,Free trade is an economic policy under which governments impose no restrictions on imports or exports between countries.,,,,1,5,Trade only between neighboring countries,Trade without government-imposed restrictions,Trade subsidized by the government,A policy of maximizing exports and minimizing imports
