domain,subdomain,difficulty,description,explanation,hint,calculator,verified,correct,point,choice0,choice1,choice2,choice3
data_system,acid,hard,Which of these is an example of Consistency?,constraints never violated is an example of Consistency.,,,,0,20,constraints never violated,skipping blocks that lack a key,fully serial behaviour,seeing a not-yet-saved value
data_system,distributed,hard,Which term means: operating despite network splits between nodes?,That describes Partition tolerance.,,,,0,20,Partition tolerance,Isolation,Quorum,Lock
data_system,acid,hard,Which term means: concurrent transactions not interfering?,That describes Isolation.,,,,0,20,Isolation,Replication lag,Eventual consistency,Atomicity
data_system,distributed,hard,What best describes Quorum?,Quorum - a minimum number of nodes agreeing on an operation.,,,,0,20,a minimum number of nodes agreeing on an operation,replicas converging to the same value over time,a table describing the context of facts,one shard receiving a disproportionate load
data_system,isolation,hard,What best describes Lost update?,Lost update - one transaction overwriting another's change.,,,,3,20,a transaction happening fully or not at all,a minimum number of nodes agreeing on an operation,restricting access to data during a transaction,one transaction overwriting another's change
data_system,distributed,hard,What best describes Replication lag?,Replication lag - delay before replicas reflect the primary.,,,,3,20,one transaction overwriting another's change,every read returning the latest write,committed data surviving crashes,delay before replicas reflect the primary
data_system,acid,hard,Which of these is an example of ACID?,"atomic, consistent, isolated, durable is an example of ACID.",,,,2,20,an id versus an SSN,"two edits, one silently lost","atomic, consistent, isolated, durable",no dirty reads
data_system,distributed,hard,What best describes CAP theorem?,"CAP theorem - a tradeoff among consistency, availability, partition tolerance.",,,,3,20,reading another transaction's uncommitted change,choosing artificial versus real-world keys,a star schema with normalised dimensions,"a tradeoff among consistency, availability, partition tolerance"
data_system,perf,hard,What best describes Connection saturation?,Connection saturation - running out of available database connections.,,,,2,20,a re-read returning a changed value,locking data up front to prevent conflicts,running out of available database connections,choosing a node to coordinate writes
data_system,distributed,hard,Which of these is an example of Hot partition?,all writes hitting one key range is an example of Hot partition.,,,,0,20,all writes hitting one key range,a row altered mid-transaction,keeping address history,fully serial behaviour
data_system,acid,hard,Which term means: the guarantees of reliable transactions?,That describes ACID.,,,,2,20,Partition tolerance,Optimistic locking,ACID,Bloom filter
data_system,perf,hard,Which of these is an example of Pessimistic locking?,locking a row before editing is an example of Pessimistic locking.,,,,1,20,fully serial behaviour,locking a row before editing,a majority of replicas,promoting a new primary
data_system,isolation,hard,What best describes Phantom read?,Phantom read - new rows appearing on a repeated query.,,,,3,20,assuming no conflict and checking at commit,tracking changes to dimension data over time,reading another transaction's uncommitted change,new rows appearing on a repeated query
data_system,distributed,hard,Which of these is an example of Two-phase commit?,prepare then commit everywhere is an example of Two-phase commit.,,,,2,20,one transfer unaffected by another,surviving a network break,prepare then commit everywhere,promoting a new primary
data_system,modeling,hard,Which of these is an example of Dimension table?,a product or date table is an example of Dimension table.,,,,1,20,extra matching rows mid-transaction,a product or date table,no dirty reads,sales fact with date and product dims
data_system,perf,hard,What best describes Optimistic locking?,Optimistic locking - assuming no conflict and checking at commit.,,,,0,20,assuming no conflict and checking at commit,reading another transaction's uncommitted change,one transaction overwriting another's change,a central fact table linked to dimension tables
data_system,perf,hard,Which term means: locking data up front to prevent conflicts?,That describes Pessimistic locking.,,,,3,20,Atomicity,Dirty read,Connection saturation,Pessimistic locking
data_system,modeling,hard,What best describes Snowflake schema?,Snowflake schema - a star schema with normalised dimensions.,,,,3,20,a transaction moving the DB between valid states,"a stored, precomputed query result",committed data surviving crashes,a star schema with normalised dimensions
data_system,isolation,hard,Which term means: reading another transaction's uncommitted change?,That describes Dirty read.,,,,1,20,Replication lag,Dirty read,Atomicity,Pessimistic locking
data_system,acid,hard,What best describes ACID?,ACID - the guarantees of reliable transactions.,,,,0,20,the guarantees of reliable transactions,reading another transaction's uncommitted change,"a tradeoff among consistency, availability, partition tolerance",replicas converging to the same value over time
data_system,perf,hard,What best describes Write-ahead log?,Write-ahead log - logging changes before applying them for durability.,,,,0,20,logging changes before applying them for durability,replicas converging to the same value over time,a minimum number of nodes agreeing on an operation,restricting access to data during a transaction
data_system,distributed,hard,Which of these is an example of Replication lag?,a replica seconds behind is an example of Replication lag.,,,,2,20,saved data after a power loss,picking two of three,a replica seconds behind,always reading the newest value
data_system,distributed,hard,"Which term means: a tradeoff among consistency, availability, partition tolerance?",That describes CAP theorem.,,,,3,20,Materialised view,Dimension table,Pessimistic locking,CAP theorem
data_system,perf,hard,Which of these is an example of Connection saturation?,queries queueing for a connection is an example of Connection saturation.,,,,0,20,queries queueing for a connection,no dirty reads,a value syncing after a delay,saved data after a power loss
data_system,perf,hard,What best describes MVCC?,MVCC - giving each transaction a consistent snapshot via versions.,,,,3,20,"a stored, precomputed query result",concurrent transactions not interfering,tracking changes to dimension data over time,giving each transaction a consistent snapshot via versions
data_system,perf,hard,What best describes Pessimistic locking?,Pessimistic locking - locking data up front to prevent conflicts.,,,,0,20,locking data up front to prevent conflicts,a table of measurable business events,choosing a node to coordinate writes,a transaction happening fully or not at all
data_system,perf,hard,What best describes Lock?,Lock - restricting access to data during a transaction.,,,,0,20,restricting access to data during a transaction,locking data up front to prevent conflicts,running out of available database connections,replicas converging to the same value over time
data_system,isolation,hard,Which term means: only seeing committed data?,That describes Read committed.,,,,0,20,Read committed,Pessimistic locking,Snowflake schema,Dirty read
data_system,perf,hard,Which of these is an example of MVCC?,readers not blocking writers is an example of MVCC.,,,,1,20,saved data after a power loss,readers not blocking writers,an id versus an SSN,extra matching rows mid-transaction
data_system,distributed,hard,What best describes Leader election?,Leader election - choosing a node to coordinate writes.,,,,3,20,a re-read returning a changed value,a transaction moving the DB between valid states,a central fact table linked to dimension tables,choosing a node to coordinate writes
data_system,distributed,hard,What best describes Strong consistency?,Strong consistency - every read returning the latest write.,,,,0,20,every read returning the latest write,replicas converging to the same value over time,one shard receiving a disproportionate load,choosing artificial versus real-world keys
data_system,perf,hard,What best describes Materialised view?,"Materialised view - a stored, precomputed query result.",,,,1,20,the guarantees of reliable transactions,"a stored, precomputed query result","the strictest isolation, as if transactions ran one by one","a tradeoff among consistency, availability, partition tolerance"
data_system,distributed,hard,What best describes Eventual consistency?,Eventual consistency - replicas converging to the same value over time.,,,,2,20,new rows appearing on a repeated query,assuming no conflict and checking at commit,replicas converging to the same value over time,a minimum number of nodes agreeing on an operation
data_system,isolation,hard,What best describes Non-repeatable read?,Non-repeatable read - a re-read returning a changed value.,,,,0,20,a re-read returning a changed value,the guarantees of reliable transactions,new rows appearing on a repeated query,a protocol to commit across multiple nodes
data_system,acid,hard,What best describes Atomicity?,Atomicity - a transaction happening fully or not at all.,,,,2,20,restricting access to data during a transaction,choosing a node to coordinate writes,a transaction happening fully or not at all,committed data surviving crashes
data_system,perf,hard,Which term means: logging changes before applying them for durability?,That describes Write-ahead log.,,,,0,20,Write-ahead log,Hot partition,Bloom filter,Eventual consistency
data_system,isolation,hard,Which of these is an example of Lost update?,"two edits, one silently lost is an example of Lost update.",,,,0,20,"two edits, one silently lost",picking two of three,a cached daily-sales summary,prepare then commit everywhere
data_system,acid,hard,Which term means: a transaction happening fully or not at all?,That describes Atomicity.,,,,2,20,Materialised view,Optimistic locking,Atomicity,Dimension table
data_system,distributed,hard,Which of these is an example of Eventual consistency?,a value syncing after a delay is an example of Eventual consistency.,,,,3,20,prepare then commit everywhere,an id versus an SSN,no dirty reads,a value syncing after a delay
data_system,distributed,hard,What best describes Two-phase commit?,Two-phase commit - a protocol to commit across multiple nodes.,,,,3,20,"the strictest isolation, as if transactions ran one by one",choosing a node to coordinate writes,new rows appearing on a repeated query,a protocol to commit across multiple nodes
data_system,distributed,hard,Which of these is an example of Strong consistency?,always reading the newest value is an example of Strong consistency.,,,,2,20,all writes hitting one key range,"atomic, consistent, isolated, durable",always reading the newest value,queries queueing for a connection
data_system,acid,hard,Which of these is an example of Durability?,saved data after a power loss is an example of Durability.,,,,3,20,individual sales transactions,surviving a network break,extra matching rows mid-transaction,saved data after a power loss
data_system,modeling,hard,Which term means: choosing artificial versus real-world keys?,That describes Surrogate vs natural.,,,,0,20,Surrogate vs natural,Dirty read,Fact table,Hot partition
data_system,perf,hard,Which term means: assuming no conflict and checking at commit?,That describes Optimistic locking.,,,,1,20,Serializable,Optimistic locking,Dimension table,Atomicity
data_system,isolation,hard,Which term means: new rows appearing on a repeated query?,That describes Phantom read.,,,,2,20,Eventual consistency,Fact table,Phantom read,CAP theorem
data_system,isolation,hard,Which of these is an example of Non-repeatable read?,a row altered mid-transaction is an example of Non-repeatable read.,,,,3,20,individual sales transactions,all writes hitting one key range,a replica seconds behind,a row altered mid-transaction
data_system,isolation,hard,Which term means: one transaction overwriting another's change?,That describes Lost update.,,,,3,20,Quorum,Strong consistency,Lock,Lost update
data_system,perf,hard,Which term means: giving each transaction a consistent snapshot via versions?,That describes MVCC.,,,,2,20,Pessimistic locking,Partition tolerance,MVCC,Strong consistency
data_system,perf,hard,Which of these is an example of Lock?,a row lock during an update is an example of Lock.,,,,2,20,readers not blocking writers,always reading the newest value,a row lock during an update,"two edits, one silently lost"
data_system,distributed,hard,What best describes Hot partition?,Hot partition - one shard receiving a disproportionate load.,,,,3,20,a probabilistic check for set membership,"the strictest isolation, as if transactions ran one by one",a protocol to commit across multiple nodes,one shard receiving a disproportionate load
data_system,acid,hard,What best describes Isolation?,Isolation - concurrent transactions not interfering.,,,,1,20,assuming no conflict and checking at commit,concurrent transactions not interfering,a protocol to commit across multiple nodes,giving each transaction a consistent snapshot via versions
data_system,distributed,hard,Which term means: one shard receiving a disproportionate load?,That describes Hot partition.,,,,0,20,Hot partition,Read committed,Star schema,Eventual consistency
data_system,modeling,hard,Which term means: a table describing the context of facts?,That describes Dimension table.,,,,2,20,Bloom filter,Quorum,Dimension table,Snowflake schema
data_system,modeling,hard,Which of these is an example of Slowly changing dimension?,keeping address history is an example of Slowly changing dimension.,,,,3,20,surviving a network break,a row altered mid-transaction,both legs of a transfer or neither,keeping address history
data_system,perf,hard,Which of these is an example of Write-ahead log?,a WAL for crash recovery is an example of Write-ahead log.,,,,1,20,extra matching rows mid-transaction,a WAL for crash recovery,a value syncing after a delay,"atomic, consistent, isolated, durable"
data_system,perf,hard,Which of these is an example of Optimistic locking?,a version-number check is an example of Optimistic locking.,,,,1,20,fully serial behaviour,a version-number check,a row lock during an update,sales fact with date and product dims
data_system,perf,hard,Which term means: a probabilistic check for set membership?,That describes Bloom filter.,,,,3,20,Durability,Connection saturation,Two-phase commit,Bloom filter
data_system,modeling,hard,Which of these is an example of Snowflake schema?,dimensions split into sub-tables is an example of Snowflake schema.,,,,0,20,dimensions split into sub-tables,constraints never violated,promoting a new primary,a WAL for crash recovery
data_system,perf,hard,Which term means: running out of available database connections?,That describes Connection saturation.,,,,3,20,Optimistic locking,Eventual consistency,Surrogate vs natural,Connection saturation
data_system,distributed,hard,Which term means: delay before replicas reflect the primary?,That describes Replication lag.,,,,0,20,Replication lag,Star schema,Slowly changing dimension,Optimistic locking
data_system,modeling,hard,What best describes Dimension table?,Dimension table - a table describing the context of facts.,,,,1,20,"the strictest isolation, as if transactions ran one by one",a table describing the context of facts,running out of available database connections,a transaction moving the DB between valid states
data_system,modeling,hard,What best describes Star schema?,Star schema - a central fact table linked to dimension tables.,,,,2,20,choosing a node to coordinate writes,a star schema with normalised dimensions,a central fact table linked to dimension tables,committed data surviving crashes
data_system,distributed,hard,Which term means: a protocol to commit across multiple nodes?,That describes Two-phase commit.,,,,2,20,Pessimistic locking,Strong consistency,Two-phase commit,Snowflake schema
data_system,isolation,hard,Which of these is an example of Phantom read?,extra matching rows mid-transaction is an example of Phantom read.,,,,3,20,a row altered mid-transaction,skipping blocks that lack a key,keeping address history,extra matching rows mid-transaction
data_system,isolation,hard,What best describes Dirty read?,Dirty read - reading another transaction's uncommitted change.,,,,1,20,"a tradeoff among consistency, availability, partition tolerance",reading another transaction's uncommitted change,concurrent transactions not interfering,one shard receiving a disproportionate load
data_system,isolation,hard,Which term means: a re-read returning a changed value?,That describes Non-repeatable read.,,,,0,20,Non-repeatable read,Serializable,Replication lag,Quorum
data_system,distributed,hard,What best describes Partition tolerance?,Partition tolerance - operating despite network splits between nodes.,,,,1,20,committed data surviving crashes,operating despite network splits between nodes,logging changes before applying them for durability,reading another transaction's uncommitted change
data_system,isolation,hard,What best describes Read committed?,Read committed - only seeing committed data.,,,,2,20,a minimum number of nodes agreeing on an operation,running out of available database connections,only seeing committed data,the guarantees of reliable transactions
data_system,perf,hard,Which of these is an example of Bloom filter?,skipping blocks that lack a key is an example of Bloom filter.,,,,0,20,skipping blocks that lack a key,a value syncing after a delay,sales fact with date and product dims,a replica seconds behind
data_system,isolation,hard,What best describes Serializable?,"Serializable - the strictest isolation, as if transactions ran one by one.",,,,3,20,a probabilistic check for set membership,reading another transaction's uncommitted change,"a stored, precomputed query result","the strictest isolation, as if transactions ran one by one"
data_system,modeling,hard,Which of these is an example of Star schema?,sales fact with date and product dims is an example of Star schema.,,,,3,20,keeping address history,saved data after a power loss,skipping blocks that lack a key,sales fact with date and product dims
data_system,modeling,hard,Which term means: a central fact table linked to dimension tables?,That describes Star schema.,,,,2,20,Lock,Strong consistency,Star schema,Materialised view
data_system,modeling,hard,Which term means: a star schema with normalised dimensions?,That describes Snowflake schema.,,,,2,20,Two-phase commit,Partition tolerance,Snowflake schema,Hot partition
data_system,modeling,hard,Which term means: a table of measurable business events?,That describes Fact table.,,,,1,20,Snowflake schema,Fact table,Replication lag,Connection saturation
data_system,distributed,hard,Which term means: a minimum number of nodes agreeing on an operation?,That describes Quorum.,,,,0,20,Quorum,Strong consistency,Snowflake schema,Two-phase commit
data_system,modeling,hard,What best describes Slowly changing dimension?,Slowly changing dimension - tracking changes to dimension data over time.,,,,2,20,"the strictest isolation, as if transactions ran one by one",running out of available database connections,tracking changes to dimension data over time,"a stored, precomputed query result"
data_system,perf,hard,"Which term means: a stored, precomputed query result?",That describes Materialised view.,,,,3,20,Strong consistency,Snowflake schema,Serializable,Materialised view
data_system,perf,hard,Which term means: restricting access to data during a transaction?,That describes Lock.,,,,1,20,Write-ahead log,Lock,Hot partition,Two-phase commit
data_system,modeling,hard,Which term means: tracking changes to dimension data over time?,That describes Slowly changing dimension.,,,,0,20,Slowly changing dimension,Non-repeatable read,Pessimistic locking,Strong consistency
data_system,distributed,hard,Which of these is an example of Partition tolerance?,surviving a network break is an example of Partition tolerance.,,,,0,20,surviving a network break,fully serial behaviour,no dirty reads,sales fact with date and product dims
data_system,distributed,hard,Which term means: every read returning the latest write?,That describes Strong consistency.,,,,0,20,Strong consistency,Lock,Read committed,Lost update
data_system,distributed,hard,Which of these is an example of Quorum?,a majority of replicas is an example of Quorum.,,,,3,20,readers not blocking writers,sales fact with date and product dims,all writes hitting one key range,a majority of replicas
data_system,isolation,hard,Which of these is an example of Serializable?,fully serial behaviour is an example of Serializable.,,,,1,20,"two edits, one silently lost",fully serial behaviour,keeping address history,readers not blocking writers
data_system,isolation,hard,Which of these is an example of Dirty read?,seeing a not-yet-saved value is an example of Dirty read.,,,,0,20,seeing a not-yet-saved value,a replica seconds behind,a cached daily-sales summary,individual sales transactions
data_system,acid,hard,Which term means: committed data surviving crashes?,That describes Durability.,,,,1,20,Bloom filter,Durability,Partition tolerance,Snowflake schema
data_system,distributed,hard,Which of these is an example of CAP theorem?,picking two of three is an example of CAP theorem.,,,,2,20,keeping address history,surviving a network break,picking two of three,dimensions split into sub-tables
data_system,acid,hard,What best describes Durability?,Durability - committed data surviving crashes.,,,,0,20,committed data surviving crashes,one transaction overwriting another's change,choosing artificial versus real-world keys,a protocol to commit across multiple nodes
data_system,acid,hard,What best describes Consistency?,Consistency - a transaction moving the DB between valid states.,,,,3,20,"a stored, precomputed query result",a star schema with normalised dimensions,restricting access to data during a transaction,a transaction moving the DB between valid states
