domain,subdomain,difficulty,description,explanation,hint,calculator,verified,correct,point,choice0,choice1,choice2,choice3
english,commas,easy,"Where should a comma go: ""After the movie we got ice cream""?","Use a comma after an introductory phrase. ""After the movie, we got ice cream.""",,,,0,10,"After the movie, we got ice cream.","After, the movie we got ice cream.","After the movie we got, ice cream.",No comma is needed.
english,apostrophes,easy,Which shows correct possession for one dog?,"A singular possessive adds apostrophe + s. ""The dog's bone"" shows the bone belongs to one dog.",,,,2,10,The dogs bone,The dogs' bone,The dog's bone,The dogs's bone
english,apostrophes,easy,"What is the contraction for ""do not""?","The contraction of ""do not"" is ""don't"" with the apostrophe replacing the missing o.",,,,1,10,dont,don't,do'nt,donot
english,apostrophes,easy,Which shows correct possession for more than one student?,"A plural noun ending in -s adds only an apostrophe. ""The students' books"" shows books belonging to several students.",,,,3,10,The students books,The student's books,The students's books,The students' books
english,sentence-types,easy,"What type of sentence is ""Close the door.""?","An imperative sentence gives a command or request. ""Close the door."" tells someone to do something.",,,,2,10,Declarative,Interrogative,Imperative,Exclamatory
english,sentence-types,easy,What type of sentence asks a question?,An interrogative sentence asks a question and ends with a question mark.,,,,1,10,Declarative,Interrogative,Imperative,Exclamatory
english,sentence-types,easy,"What type of sentence is ""What a wonderful surprise!""?",An exclamatory sentence expresses strong emotion and ends with an exclamation point.,,,,3,10,Declarative,Interrogative,Imperative,Exclamatory
english,sentence-types,easy,What type of sentence makes a statement?,A declarative sentence states a fact or idea and ends with a period.,,,,0,10,Declarative,Interrogative,Imperative,Exclamatory
english,comparatives,easy,"What is the comparative form of ""big""?","The comparative compares two things. For ""big"" double the consonant and add -er: ""bigger.""",,,,1,10,big,bigger,biggest,most big
english,comparatives,easy,"What is the superlative form of ""tall""?","The superlative compares three or more things. For ""tall"" add -est: ""tallest.""",,,,2,10,taller,more tall,tallest,most tall
english,comparatives,easy,"Which is the correct comparative: ""This book is ___ than that one.""","Use the comparative ""more interesting"" for longer adjectives - not ""more interestinger.""",,,,0,10,more interesting,interestinger,most interesting,more interestinger
english,nouns,easy,Which is a collective noun?,"A collective noun names a group. ""Team"" refers to a group of people.",,,,3,10,player,ball,field,team
english,nouns,easy,Which is a proper noun?,"A proper noun names a specific person place or thing and is capitalized. ""Paris"" is a specific city.",,,,1,10,city,Paris,country,river
english,nouns,easy,Which is an abstract noun?,"An abstract noun names an idea or feeling you cannot touch. ""Freedom"" is an abstract concept.",,,,0,10,Freedom,Chair,Mountain,Dog
english,adverbs,easy,"Which word is an adverb in ""She quickly finished her work""?","An adverb modifies a verb and often ends in -ly. ""Quickly"" tells how she finished.",,,,2,10,She,finished,quickly,work
english,adverbs,easy,An adverb can answer which question?,Adverbs tell how when where or to what extent an action happens.,,,,0,10,How when or where,Who or what,Which one,How many
english,conjunctions,easy,"Which conjunction shows contrast: ""I wanted to go ___ it was raining""?","""But"" is a coordinating conjunction that shows contrast between two ideas.",,,,1,10,and,but,so,or
english,conjunctions,easy,"Which conjunction shows a choice: ""You can have tea ___ coffee""?","""Or"" presents a choice between two options.",,,,3,10,and,but,so,or
english,prepositions,easy,"What is the preposition in ""The cat sat on the mat""?","A preposition shows the relationship between words often position or direction. ""On"" shows where the cat sat.",,,,2,10,cat,sat,on,mat
english,prepositions,easy,"Choose the correct preposition: ""The meeting is ___ Monday.""","Use ""on"" with specific days of the week. ""The meeting is on Monday.""",,,,0,10,on,in,at,by
english,vocabulary,easy,"What does ""generous"" mean?","""Generous"" means willing to give or share freely.",,,,1,10,Selfish,Giving freely,Very quiet,Very fast
english,vocabulary,easy,"What does ""ancient"" mean?","""Ancient"" means very old or from a long time ago.",,,,0,10,Very old,Very new,Very large,Very small
english,vocabulary,easy,"What does ""frequent"" mean?","""Frequent"" means happening often.",,,,2,10,Rarely,Never,Happening often,Happening once
english,spelling,easy,Which word is spelled correctly?,"The correct spelling is ""necessary"" - one c and two s's.",,,,1,10,neccessary,necessary,necesary,neccesary
english,spelling,easy,Which word is spelled correctly?,"The correct spelling is ""separate"" - remember ""there is a rat in separate.""",,,,0,10,separate,seperate,seperete,separete
english,spelling,easy,Which word is spelled correctly?,"The correct spelling is ""beautiful.""",,,,2,10,beutiful,beautifull,beautiful,beatiful
