domain,subdomain,difficulty,description,explanation,hint,calculator,verified,correct,point,choice0,choice1,choice2,choice3
finance,capital-structure,beginner,What is equity?,Equity represents ownership interest in a company. In accounting it is the value of assets minus liabilities. Stockholders' equity is the owners' claim on company assets.,,,,2,5,The total debt owed by a company,A type of fixed-income security,Ownership interest representing assets minus liabilities,The cash held by a company
finance,capital-structure,beginner,What is debt financing?,Debt financing involves borrowing money that must be repaid with interest. Companies use debt financing through loans or bonds to raise capital without giving up ownership.,,,,3,5,Raising capital by selling shares of ownership,Reinvesting profits back into the business,Using company savings to fund operations,Borrowing money that must be repaid with interest
finance,simple-interest,beginner,In simple interest which variable does the rate R refer to?,In the simple interest formula I = P x R x T the rate R refers to the annual interest rate expressed as a decimal or percentage.,,,,0,5,The annual interest rate,The repayment period,The principal amount,The total interest earned
finance,time-value,beginner,What is present value?,Present value (PV) is the current worth of a future sum of money discounted at a specific rate. It answers: how much is a future amount worth in today's dollars?,,,,1,5,The future worth of money invested today,The current worth of a future sum of money,The total interest paid on a loan,The market price of a bond today
finance,time-value,beginner,What is future value?,Future value (FV) is the value of a current asset at a future date based on an assumed growth rate. It shows how much an investment today will be worth in the future.,,,,2,5,The original cost of an investment,The interest rate needed to double money,The value of a current asset at a future date,The present value adjusted for inflation
finance,market-efficiency,beginner,What does market efficiency mean?,Market efficiency refers to the degree to which market prices reflect all available relevant information. In an efficient market it is difficult to consistently earn above-average returns.,,,,3,5,All markets operate without transaction costs,Prices always rise over time,Only professional investors can beat the market,Prices reflect all available relevant information
finance,financial-ratios,beginner,What is net profit margin?,Net profit margin is the percentage of revenue remaining after all expenses (including taxes and interest) are deducted. It shows how much profit is generated per dollar of revenue.,,,,0,5,Net income divided by revenue expressed as a percentage,Total revenue divided by total expenses,Operating income divided by total assets,Gross profit divided by total equity
finance,stocks,beginner,What is an IPO?,An IPO (Initial Public Offering) is the process by which a private company first sells shares to the public. It allows companies to raise capital from public investors.,,,,1,5,A private sale of shares to select investors,The process by which a private company first sells shares to the public,The annual dividend payment to shareholders,A type of stock buyback program
finance,bonds,beginner,What is face value (par value) of a bond?,The face value (or par value) of a bond is the amount the issuer promises to repay the bondholder at maturity. It is typically \$1000 per bond.,,,,2,5,The current market price of a bond,The total interest paid over the bond's life,The amount repaid to the bondholder at maturity,The bond's yield expressed as a percentage
finance,risk-return,beginner,What is a risk-free rate?,The risk-free rate is the theoretical return on an investment with zero risk. In practice short-term government Treasury bills are used as a proxy for the risk-free rate.,,,,3,5,The average return on a stock market index,The interest rate banks charge each other for overnight loans,The return on a diversified stock portfolio,The theoretical return on an investment with zero risk
finance,budgeting,beginner,What is a surplus in a budget?,A budget surplus occurs when income exceeds expenses over a given period. It represents extra money that can be saved or invested.,,,,0,5,When income exceeds expenses,When expenses exceed income,When income equals expenses,When a budget is not followed
finance,cash-flow,beginner,What is operating cash flow?,Operating cash flow is the cash generated by a company's core business operations. It excludes cash from investing or financing activities and shows whether operations generate enough cash.,,,,1,5,Cash raised by selling company shares,Cash generated from the company's core business operations,Cash used to purchase long-term assets,Total profit before interest and taxes
finance,portfolio,beginner,What is an asset class?,An asset class is a group of investments with similar characteristics and behavior in the market. Common asset classes include stocks bonds real estate and cash equivalents.,,,,2,5,A single security in a portfolio,A type of investment strategy,A group of investments with similar characteristics and behavior,A measure of a portfolio's risk level
finance,financial-ratios,beginner,What does ROE stand for?,ROE stands for Return on Equity. It measures how efficiently a company uses shareholders' equity to generate profit. It is calculated as net income divided by shareholders' equity.,,,,3,5,Rate of Exchange,Revenue over Expenses,Return on Expenses,Return on Equity
finance,capital-structure,beginner,What is leverage in finance?,Leverage refers to using borrowed money (debt) to amplify potential returns on an investment. While it can increase gains it also magnifies potential losses.,,,,0,5,Using borrowed money to amplify investment returns,Selling assets to pay off debt,Diversifying a portfolio across multiple sectors,Setting a fixed interest rate on a loan
finance,financial-statements,beginner,What is the cash flow statement?,The cash flow statement shows how changes in the balance sheet and income statement affect cash. It is divided into operating investing and financing activities.,,,,1,5,A statement showing total company revenue,A statement showing changes in cash from operating investing and financing activities,A statement showing the book value of assets,A record of all financial transactions
finance,stocks,beginner,What is market capitalization?,Market capitalization (market cap) is the total market value of a company's outstanding shares. It equals share price multiplied by the number of shares outstanding.,,,,2,5,The total book value of a company's assets,The annual revenue of a company,The total market value of a company's outstanding shares,The total dividends paid to shareholders annually
finance,bonds,beginner,What happens to bond prices when interest rates rise?,When interest rates rise existing bond prices fall. New bonds offer higher yields making older lower-yield bonds less attractive so their prices drop to remain competitive.,,,,3,5,Bond prices rise when interest rates rise,Bond prices are unaffected by interest rate changes,Bond and interest rate changes have no relationship,Bond prices fall when interest rates rise
finance,time-value,beginner,What is a discount rate?,A discount rate is the interest rate used to determine the present value of future cash flows. It reflects the opportunity cost of money and the risk of the investment.,,,,0,5,The interest rate used to find the present value of future cash flows,The rate at which prices increase over time,The fee charged by a broker for executing a trade,The dividend yield on a stock
finance,risk-return,beginner,What is volatility in investing?,Volatility measures how much the price of an asset fluctuates over time. Higher volatility means larger price swings and is often used as a measure of investment risk.,,,,1,5,The steady increase in an investment's value,How much the price of an asset fluctuates over time,The average annual return of an investment,The difference between buying and selling prices
finance,roi,beginner,What is the formula for ROI?,ROI = (Net Profit / Cost of Investment) x 100. It expresses the return as a percentage of the amount invested. A positive ROI means the investment generated a profit.,,,,2,5,ROI = (Revenue - Expenses),ROI = (Cost - Sale Price) / Cost x 100,ROI = (Net Profit / Cost of Investment) x 100,ROI = (Dividends / Share Price) x 100
finance,financial-ratios,beginner,What is the current ratio?,The current ratio measures a company's ability to pay short-term obligations. It equals current assets divided by current liabilities. A ratio above 1 means the company can cover its short-term debts.,,,,3,5,Net income divided by total assets,Total debt divided by total equity,Revenue divided by cost of goods sold,Current assets divided by current liabilities
finance,market-efficiency,beginner,What is insider trading?,Insider trading is the buying or selling of a security based on material non-public information. It is illegal because it gives an unfair advantage over other investors.,,,,0,5,Trading securities based on material non-public information,Buying large blocks of shares to control a company,Selling shares at a loss to reduce tax liability,Investing in international markets
finance,capital-markets,beginner,What is a mutual fund?,A mutual fund pools money from many investors to purchase a diversified portfolio of securities. A professional fund manager selects the investments on behalf of all investors.,,,,1,5,A type of individual retirement account,A pooled investment fund managed by a professional,A government-issued certificate of deposit,A loan product offered by commercial banks
finance,budgeting,beginner,What is a fixed expense?,A fixed expense is a cost that remains constant regardless of activity level. Examples include rent mortgage payments and insurance premiums.,,,,2,5,An expense that changes based on consumption,A one-time cost for a major purchase,An expense that remains constant regardless of activity level,A government-imposed fee or tax
finance,cash-flow,beginner,What is free cash flow?,Free cash flow (FCF) is the cash a company generates after accounting for capital expenditures needed to maintain or expand its asset base. It shows how much cash is available for other uses.,,,,3,5,Total revenue minus operating expenses,Net income plus depreciation,Cash from operations minus taxes paid,Cash generated after accounting for capital expenditures
finance,portfolio,beginner,What is a benchmark in investing?,A benchmark is a standard used to measure the performance of an investment or portfolio. The S&P 500 index is a common benchmark for US stock portfolios.,,,,0,5,A standard used to measure investment performance,The minimum return required on an investment,A fee paid for active portfolio management,The highest return ever achieved by a fund
finance,financial-ratios,beginner,What does EPS stand for?,EPS stands for Earnings Per Share. It is calculated as net income divided by the number of outstanding shares and measures how much profit is attributable to each share.,,,,1,5,Equity Per Share,Earnings Per Share,Exchange-traded Portfolio Strategy,Expected Profit Standard
finance,stocks,beginner,What is a bull market?,A bull market is a period of rising asset prices typically defined as a rise of 20% or more from a recent low. Bull markets are characterized by investor optimism and economic growth.,,,,2,5,A period of falling prices and pessimism,A market where only bonds outperform stocks,A period of rising prices characterized by optimism,A market exclusively for large-cap stocks
finance,stocks,beginner,What is a bear market?,A bear market is a period of declining asset prices typically defined as a fall of 20% or more from a recent high. Bear markets are associated with economic downturns and pessimism.,,,,3,5,A period of rising prices and strong growth,A market open only to institutional investors,A short-term price correction of less than 10%,A period of declining prices characterized by pessimism
finance,capital-structure,beginner,What is a creditor?,A creditor is an entity (person or institution) that lends money or extends credit to another party. The creditor expects repayment of the principal plus interest.,,,,0,5,An entity that lends money and expects repayment,A company that issues new shares of stock,An investor who buys ownership stakes in businesses,A financial advisor who manages portfolios
finance,simple-interest,beginner,If you borrow \$500 at a simple interest rate of 4% per year for 1 year how much interest do you owe?,Using I = P x R x T: I = 500 x 0.04 x 1 = \$20. The interest owed is \$20.,,,,1,5,\$10,\$20,\$25,\$40
