domain,subdomain,difficulty,description,explanation,hint,calculator,verified,correct,point,choice0,choice1,choice2,choice3
spreadsheets,functions,medium,"What does =FILTER(A2:C50, B2:B50>100) return?","It returns the rows of the range where the condition is true, as a spilled result.",,,,0,15,The rows where column B exceeds 100,The count of rows where column B exceeds 100,Column B with values over 100 highlighted,The range sorted by column B
spreadsheets,functions,medium,What does =SORT() do that the sort command does not?,"SORT is a formula, so its output updates automatically when the source data changes.",,,,1,15,It sorts by more columns at once,Its result updates automatically as the source changes,It sorts without needing a header row,It sorts in place without a helper range
spreadsheets,data,medium,Why is a helper column often a good idea in a complex sheet?,"Breaking a calculation into named intermediate steps makes it far easier to read, audit and correct.",,,,2,15,It makes the workbook calculate faster in every case,It is required before creating a pivot table,"It splits a complex calculation into readable, auditable steps",It prevents other users from editing the formula
spreadsheets,data,medium,What is the practical difference between a plain range and a formal table object?,"A table names its columns, expands automatically as rows are added, and lets formulas refer to fields by name.",,,,0,15,A table expands automatically and lets formulas use column names,A table cannot contain formulas,A range cannot be sorted,A table can only hold text
spreadsheets,data,medium,Why do structured references such as Sales[Amount] survive edits better than C2:C500?,"They point at a named column, so inserting rows or moving columns does not leave the formula reading the wrong cells.",,,,1,15,They calculate more quickly,They follow the named column rather than fixed cell positions,They are automatically absolute,They cannot produce errors
spreadsheets,validation,medium,What is the weakness of relying on data validation alone to keep data clean?,"Validation only checks values as they are typed, so pasted or imported data can bypass it entirely.",,,,3,15,It slows the workbook down noticeably,It cannot restrict values to a list,It only works on numeric columns,Pasted or imported values can bypass it
spreadsheets,audit,medium,What do the trace precedents and trace dependents tools show?,Precedents are the cells a formula reads; dependents are the cells that read it. Together they map the flow of a model.,,,,0,15,"Which cells a formula reads, and which cells read it",Which cells were changed most recently,Which formulas take longest to calculate,Which cells are protected
spreadsheets,audit,medium,Why is it worth checking that a SUM range covers every intended row?,"A total whose range stops short of the last rows is silently wrong, and nothing flags it as an error.",,,,2,15,Because SUM cannot handle more than 1000 rows,Because SUM ignores negative numbers,Because a short range gives a wrong total with no error shown,Because SUM requires a sorted range
spreadsheets,audit,medium,A total does not match the sum of its parts. What is a likely cause?,"Numbers stored as text are skipped by SUM, so they are missing from the total while still being visible.",,,,1,15,The cells are formatted with too few decimal places,Some values are stored as text and skipped by SUM,The sheet needs to be saved first,The column is too narrow
spreadsheets,rounding,medium,What is the difference between rounding a value with ROUND and just displaying fewer decimals?,"ROUND changes the stored value, while decimal formatting changes only the display and leaves the full value in the calculation.",,,,0,15,ROUND changes the stored value; formatting changes only the display,They are identical in effect,Formatting changes the value; ROUND changes only the display,ROUND works only on whole numbers
spreadsheets,rounding,medium,Why can a column of displayed values appear not to add up to its displayed total?,"The total is computed from the full precision values, while each cell shows a rounded version, so the visible figures differ slightly.",,,,2,15,Because the total uses a different function,Because hidden rows are excluded,Because the total is computed from unrounded values while each cell is displayed rounded,Because percentages cannot be totalled
spreadsheets,dates,medium,Why do dates imported from a text file sometimes refuse to sort chronologically?,"They arrived as text rather than date serial numbers, so they sort alphabetically instead.",,,,1,15,The sort was applied to the wrong column,"They are stored as text, so they sort alphabetically",Dates can only be sorted inside a pivot table,The date format is not supported
spreadsheets,dates,medium,"What does =EOMONTH(A1, 0) return?","EOMONTH returns the last day of the month, with the second argument shifting by that many months.",,,,0,15,The last day of the month containing the date in A1,The first day of the month containing the date in A1,The number of days in the month,Todays date
spreadsheets,dates,medium,"What does =NETWORKDAYS(start, end) return?","It counts the working days between two dates, excluding weekends and any holidays supplied.",,,,3,15,The total number of days between the dates,The number of weekends between the dates,The number of weeks between the dates,The number of working days between the dates
spreadsheets,text,medium,How would you extract the part of an email address before the at sign?,FIND locates the at sign and LEFT takes everything up to one character before it.,,,,2,15,Use MID with a fixed starting position,Use TRIM and then UPPER,"Use FIND to locate the at sign, then LEFT to take the characters before it",Use RIGHT with the length of the domain
spreadsheets,text,medium,What does the wildcard character * mean in a COUNTIF criterion?,"An asterisk stands for any run of characters, so ""north*"" matches anything starting with north.",,,,0,15,Any sequence of characters,Exactly one character,A literal asterisk,A numeric digit
spreadsheets,text,medium,What does the wildcard character ? mean in a criterion?,A question mark matches exactly one character in that position.,,,,1,15,Any sequence of characters,Exactly one character,The end of the text,An optional character
spreadsheets,protection,medium,What does protecting a sheet while leaving some cells unlocked achieve?,"Users can edit only the input cells you left unlocked, while formulas and structure stay safe.",,,,0,15,Users can edit only the cells you left unlocked,The file cannot be opened without a password,The sheet becomes entirely read-only,Formulas are converted to values
spreadsheets,sharing,medium,What is the main risk of several people editing one shared workbook at once?,"Simultaneous edits can conflict, and one persons change can overwrite anothers without either noticing.",,,,2,15,The file grows too large to open,Formulas stop recalculating,Conflicting edits can silently overwrite one another,Charts are removed automatically
spreadsheets,charts,medium,When is a scatter plot the right choice?,"A scatter plot shows the relationship between two numeric variables, one on each axis.",,,,1,15,When comparing a total across categories,When showing how two numeric variables relate,When showing parts of a whole,When tracking one value over evenly spaced time
spreadsheets,charts,medium,"What does adding a secondary axis to a chart let you do, and what is the risk?","It lets two series on different scales share a chart, but the independent scales can imply a relationship that is not there.",,,,0,15,"Plot two different scales together, at the risk of implying a false relationship",Show more categories than one axis allows,Convert a bar chart into a line chart,Display a chart on two sheets at once
spreadsheets,analysis,medium,Why should you check for blank cells before averaging a column?,"AVERAGE ignores blanks, so a column with gaps averages over fewer values than you may expect.",,,,3,15,Blanks are treated as zero and drag the average down,AVERAGE refuses to run when blanks are present,Blanks are treated as one and inflate the average,"AVERAGE skips blanks, so the divisor is smaller than the row count"
spreadsheets,analysis,medium,How do zeros and blanks differ when averaging?,"A zero is a value and is included in the mean, while a blank is skipped entirely, so the two give different answers.",,,,0,15,"A zero is included in the mean, a blank is skipped",Both are skipped,Both are included,"A zero is skipped, a blank is included"
spreadsheets,analysis,medium,What does a running total column show?,Each row shows the cumulative sum of everything up to and including that row.,,,,1,15,The average of the values so far,The cumulative sum up to and including that row,The difference from the previous row,The percentage of the grand total
spreadsheets,analysis,medium,How do you express a value as a percentage of a column total in a way that survives being copied down?,"Divide the row value by an absolute reference to the total cell, so the denominator never shifts.",,,,2,15,Divide by the cell directly above,Divide by a relative reference to the total,Divide by an absolute reference to the total cell,Multiply by 100 and format as text
spreadsheets,errors,medium,Why is wrapping every formula in IFERROR a questionable habit?,"It hides genuine mistakes as well as expected ones, so a broken formula looks like a legitimate blank.",,,,0,15,It hides real errors as well as expected ones,It slows recalculation considerably,It only works on lookup functions,It converts numbers into text
spreadsheets,errors,medium,A lookup returns #N/A for a few rows only. What is the most likely cause?,"Those particular keys have no match, often because of stray spaces, differing case handling or a text-versus-number mismatch.",,,,1,15,The lookup range is locked,"Those keys have no match, often due to stray spaces or a text-number mismatch",The formula was not copied far enough,The workbook needs to be saved
spreadsheets,structure,medium,"Why is it good practice to separate raw data, calculations and presentation onto different sheets?",Keeping the layers apart means the raw data can be refreshed without disturbing the formulas or the report layout.,,,,2,15,It makes the file open faster,It is required for pivot tables to work,Raw data can be refreshed without disturbing formulas or the report layout,It prevents formulas from referencing other sheets
spreadsheets,structure,medium,What does documenting a workbook with a notes or assumptions sheet achieve?,"It records where the data came from and what the model assumes, so someone else, or you later, can trust and check the numbers.",,,,0,15,It records sources and assumptions so the numbers can be checked later,It reduces the file size,It locks the assumptions against change,It is required before sharing a workbook
spreadsheets,structure,medium,What is a reasonable first step when you inherit a spreadsheet you did not build?,Trace the outputs back to their inputs to learn what the model actually does before changing anything.,,,,1,15,Delete unused sheets immediately,Trace the key outputs back to their inputs to understand the model,Convert every formula to a value,Re-sort every table alphabetically
