domain,subdomain,difficulty,description,explanation,hint,calculator,verified,correct,point,choice0,choice1,choice2,choice3
accounting,balance-sheet,beginner,What are the three main sections of a balance sheet?,"A balance sheet is divided into assets, liabilities, and equity. These three sections must always be in balance per the accounting equation.",,,,1,5,Revenue - Expenses - Net Income,"Assets, Liabilities, Equity","Cash, Receivables, Payables","Income, Dividends, Retained Earnings"
accounting,debits-credits,beginner,Which account has a normal credit balance?,Revenue accounts have a normal credit balance because credits increase revenue. Assets and expenses have normal debit balances.,,,,2,5,Cash,Prepaid Rent,Sales Revenue,Accounts Receivable
accounting,financial-statements,beginner,The cash flow statement is divided into which three sections?,"The statement of cash flows has three sections: operating activities, investing activities, and financing activities.",,,,0,5,"Operating, Investing, Financing","Revenue, Expenses, Net Income","Current, Long-term, Equity","Assets, Liabilities, Equity"
accounting,journal-entries,beginner,When a company pays rent in cash which accounts are affected?,Paying rent in cash is an expense. Rent Expense is debited (increases) and Cash is credited (decreases). This keeps the accounting equation in balance.,,,,3,5,Debit Cash and Credit Rent Expense,Debit Accounts Payable and Credit Cash,Debit Revenue and Credit Rent Expense,Debit Rent Expense and Credit Cash
accounting,accounts-receivable,beginner,Accounts Receivable represents?,Accounts Receivable is a current asset representing money owed to the company by customers who purchased goods or services on credit.,,,,1,5,Money owed to suppliers,Money owed to the company by customers,Cash held in the bank,Prepaid expenses
accounting,gaap-principles,beginner,The matching principle requires that?,The matching principle states that expenses should be recorded in the same period as the revenues they helped generate.,,,,2,5,Assets must equal liabilities plus equity,Revenue must exceed expenses,Expenses are recorded in the same period as related revenues,All transactions must be recorded immediately
accounting,balance-sheet,beginner,Which of the following would appear under stockholders equity on a balance sheet?,Retained Earnings is a component of stockholders equity. Accounts payable is a liability. Cash and inventory are assets.,,,,0,5,Retained Earnings,Accounts Payable,Cash,Inventory
accounting,income-statement,beginner,Operating expenses are subtracted from gross profit to arrive at?,After subtracting operating expenses from gross profit the result is operating income (also called income from operations).,,,,3,5,Net Sales,Cost of Goods Sold,Gross Profit,Operating Income
accounting,accounting-equation,beginner,Which transaction would decrease both assets and liabilities?,Paying off accounts payable with cash decreases Cash (asset) and decreases Accounts Payable (liability). The accounting equation remains balanced.,,,,1,5,Purchasing supplies on credit,Paying off accounts payable,Receiving cash from a customer,Borrowing money from a bank
accounting,debits-credits,beginner,The general ledger is?,"The general ledger is a complete record of all accounts and their balances. It contains accounts for assets, liabilities, equity, revenues, and expenses.",,,,2,5,A list of unpaid invoices,A daily record of cash received,A complete record of all accounts and their balances,A summary of the income statement
accounting,journal-entries,beginner,When supplies are purchased on credit the journal entry is?,Purchasing supplies on credit means you receive supplies (asset increases - debit Supplies) and owe money to the supplier (liability increases - credit Accounts Payable).,,,,0,5,Debit Supplies and Credit Accounts Payable,Debit Cash and Credit Supplies,Debit Accounts Payable and Credit Supplies,Debit Supplies Expense and Credit Cash
accounting,financial-statements,beginner,Which statement shows cash generated from business operations?,The cash flow statement's operating activities section shows cash inflows and outflows from core business operations.,,,,3,5,Income Statement,Balance Sheet,Statement of Retained Earnings,Cash Flow Statement
accounting,accounts-payable,beginner,When you pay an amount owed to a supplier accounts payable?,When you pay a supplier you reduce your obligation (Accounts Payable decreases - debit) and reduce your cash (Cash decreases - credit).,,,,1,5,Increases,Decreases,Stays the same,Converts to revenue
accounting,gaap-principles,beginner,The principle of conservatism in accounting means?,The conservatism principle means that when in doubt accountants should choose the option least likely to overstate assets or income.,,,,2,5,Always choose the most profitable option,Record revenue as early as possible,When uncertain choose the option least likely to overstate assets or income,Ignore contingent liabilities
accounting,balance-sheet,beginner,Prepaid insurance is classified as?,Prepaid insurance is a current asset because it represents a future economic benefit (insurance coverage) that has already been paid for but not yet used.,,,,0,5,A current asset,A long-term asset,A current liability,An equity item
accounting,income-statement,beginner,Which of the following is NOT typically an operating expense?,"Interest expense is a non-operating (financial) expense. Rent, utilities, and salaries are all typical operating expenses.",,,,3,5,Rent Expense,Utilities Expense,Salaries Expense,Interest Expense
accounting,accounting-equation,beginner,Dividends paid to shareholders affect which part of the accounting equation?,Dividends reduce Retained Earnings (a component of Equity) and also reduce Cash (an asset). Dividends are not expenses on the income statement.,,,,1,5,Liabilities,Equity,Revenue,Expenses
accounting,debits-credits,beginner,The chart of accounts is?,The chart of accounts is a numbered list of all accounts used by a business. It organizes accounts into categories and assigns each a unique number.,,,,2,5,A record of daily cash transactions,A list of all outstanding customer invoices,A complete list of all accounts used in the accounting system,A report comparing budget to actual
accounting,cash-vs-accrual,beginner,Under accrual accounting expenses are recorded when?,Under accrual accounting expenses are recognized when they are incurred (when the benefit is received) - not when cash is actually paid.,,,,0,5,They are incurred,Cash is paid,The invoice is received,The end of the year
accounting,journal-entries,beginner,When a customer pays their outstanding balance which accounts are affected?,When a customer pays their account Cash increases (debit Cash) and the amount they owe decreases (credit Accounts Receivable). Revenue was already recorded when the sale was made.,,,,3,5,Debit Revenue and Credit Cash,Debit Cash and Credit Revenue,Debit Accounts Payable and Credit Cash,Debit Cash and Credit Accounts Receivable
accounting,financial-statements,beginner,Which section of the balance sheet lists resources owned by the company?,The assets section lists all resources owned or controlled by the company that have future economic value. Assets are listed in order of liquidity.,,,,1,5,Liabilities,Assets,Equity,Revenue
accounting,gaap-principles,beginner,The entity concept means?,The entity concept requires that the business be treated as separate from its owners. Personal transactions of the owner must not be mixed with business transactions.,,,,2,5,All companies must be incorporated,A business must pay all taxes on time,Business transactions are kept separate from personal transactions,A company can only have one owner
accounting,balance-sheet,beginner,Notes Payable is classified as?,Notes Payable is a liability because it represents a formal written promise to repay borrowed money. It can be current or long-term depending on the due date.,,,,0,5,A liability,An asset,An equity account,A revenue account
accounting,income-statement,beginner,What does net income represent?,Net income is the amount remaining after all revenues have been recognized and all expenses have been deducted. It increases retained earnings.,,,,3,5,Total revenue earned,Total expenses paid,Cash received from customers,Revenue minus all expenses
accounting,accounts-receivable,beginner,The allowance for doubtful accounts is?,The allowance for doubtful accounts is a contra-asset account used to estimate the portion of accounts receivable that will not be collected.,,,,1,5,An amount set aside for future purchases,A contra-asset account estimating uncollectible receivables,A liability for expected refunds,A reserve for future dividends
accounting,journal-entries,beginner,When a company borrows money from a bank by signing a note payable the journal entry includes?,Borrowing cash from a bank increases Cash (asset - debit) and creates an obligation to repay (Notes Payable - liability credit).,,,,2,5,Debit Notes Payable and Credit Cash,Debit Expense and Credit Notes Payable,Debit Cash and Credit Notes Payable,Debit Cash and Credit Revenue
accounting,financial-statements,beginner,Unearned revenue is classified as?,Unearned revenue is a liability because the company has received cash but has not yet performed the service or delivered the product.,,,,0,5,A liability,An asset,Revenue,An expense
