domain,subdomain,difficulty,description,explanation,hint,calculator,verified,correct,point,choice0,choice1,choice2,choice3
cybersecurity,testing,medium,What distinguishes a penetration test from a vulnerability scan?,A scan enumerates known weaknesses automatically; a penetration test has skilled people chain weaknesses together to reach a real objective.,,,,0,15,A scan lists known weaknesses; a test chains them to reach a real objective,A scan is manual and a test is automated,"A scan is performed by attackers, a test by defenders",They are the same thing under different names
cybersecurity,testing,medium,Why must a penetration test be formally authorised in writing before it begins?,The same activity is a criminal offence without authorisation; the scope and permission define the boundary.,,,,1,15,To arrange payment in advance,Because the same activity without authorisation is a criminal offence,Because testers need physical building access,To decide which tools may be purchased
cybersecurity,testing,medium,What does a red team exercise measure that a penetration test usually does not?,"It tests whether the defenders actually detect and respond, not just whether a weakness exists.",,,,2,15,How many vulnerabilities exist in total,Whether software is correctly licensed,Whether the defenders detect and respond to a realistic attack,How quickly patches can be deployed
cybersecurity,crypto,medium,What problem does asymmetric cryptography solve that symmetric does not?,Two parties can communicate securely without having agreed a shared secret beforehand.,,,,0,15,Establishing security without a shared secret agreed in advance,Encrypting large volumes of data quickly,Storing keys on disk safely,Compressing data before transmission
cybersecurity,crypto,medium,Why do real systems typically combine asymmetric and symmetric cryptography?,"Asymmetric methods exchange a key safely, then fast symmetric encryption protects the bulk of the traffic.",,,,1,15,Because one of them is always broken,"Asymmetric exchanges the key safely, symmetric then encrypts the bulk efficiently",Because regulators require both,Because symmetric keys cannot be generated alone
cybersecurity,crypto,medium,What does a certificate authority actually vouch for?,"That a particular public key belongs to the named domain, which is what stops an impostor presenting their own key.",,,,2,15,That the websites content is accurate,That the site owner is a reputable business,That a public key genuinely belongs to the named domain,That the site is free of malware
cybersecurity,crypto,medium,What is certificate pinning intended to prevent?,"It refuses connections signed by any certificate other than the expected one, blocking interception even by a trusted-but-compromised authority.",,,,0,15,Interception using a certificate from a compromised or coerced authority,Certificates expiring unexpectedly,Users ignoring browser warnings,Traffic being compressed in transit
cybersecurity,crypto,medium,Why is rolling your own encryption algorithm strongly discouraged?,"Cryptography fails silently: a scheme can look fine and be trivially broken, and only sustained public scrutiny establishes otherwise.",,,,1,15,Because it takes too long to write,Because flaws are invisible without sustained public scrutiny,Because custom algorithms run slowly,Because it requires specialist hardware
cybersecurity,crypto,medium,What does forward secrecy protect against?,"If a long-term key is later compromised, past recorded sessions still cannot be decrypted.",,,,3,15,Attackers predicting future keys,Certificates being issued to the wrong domain,Passwords being reused across sites,Past recorded traffic being decrypted after a key is later stolen
cybersecurity,appsec,medium,Why is input validation on the client insufficient on its own?,"Anyone can bypass the client entirely and send requests directly, so the server must validate everything again.",,,,0,15,"Requests can be sent directly, bypassing the client entirely",Client validation is slower,Browsers disable validation by default,It only works for text fields
cybersecurity,appsec,medium,What is insecure direct object reference?,"The application exposes an identifier and does not check that the requester is entitled to that record, so changing the number reveals someone elses data.",,,,1,15,Referring to an object before it has been created,Exposing an identifier without checking the requester is entitled to that record,Storing objects without encryption,Linking to an external website directly
cybersecurity,appsec,medium,Why should error messages shown to users avoid technical detail?,"Stack traces and database errors hand an attacker a map of the internals, while telling the user nothing useful.",,,,2,15,Because they are hard to translate,Because they slow the application down,Because they reveal internal details that help an attacker,Because users cannot read them
cybersecurity,appsec,medium,What is the security argument for rate limiting a login endpoint?,It makes automated guessing and credential stuffing impractical by capping how many attempts can be made.,,,,0,15,It makes automated password guessing and credential stuffing impractical,It reduces the servers electricity use,It prevents users forgetting their passwords,It removes the need for multi-factor authentication
cybersecurity,appsec,medium,"Why should a failed login say the credentials were wrong, without saying which part?","Distinguishing them confirms which accounts exist, which is useful reconnaissance for an attacker.",,,,1,15,To keep the message short,Because saying which part was wrong confirms whether an account exists,Because the system cannot tell which was wrong,To comply with password length rules
cybersecurity,appsec,medium,What is the risk of storing secrets in application source code?,"Anyone with repository access, including its full history, gets the secret, and it usually spreads to backups and forks.",,,,3,15,The code becomes harder to compile,Secrets in code cannot be encrypted,The application starts more slowly,"Anyone with repository access, including history, obtains the secret"
cybersecurity,detection,medium,What does a SIEM system do?,"It centralises logs from many systems and correlates them, so patterns invisible in any single log become detectable.",,,,0,15,Centralises and correlates logs so cross-system patterns become visible,Blocks malicious traffic at the network edge,Encrypts data at rest across the estate,Manages user passwords centrally
cybersecurity,detection,medium,Why is a very high false positive rate dangerous in a detection system?,"Analysts become desensitised and start dismissing alerts, so the real one is missed among the noise.",,,,1,15,It consumes too much storage,Analysts become desensitised and dismiss the real alert among the noise,It slows the network down,It prevents logs from being written
cybersecurity,detection,medium,What is the difference between signature-based and behaviour-based detection?,Signatures match known-bad patterns and miss novel attacks; behavioural detection flags departures from normal and catches unknowns at the cost of more false alarms.,,,,2,15,"Signature detection is manual, behavioural is automatic","Signature detection works on networks, behavioural on endpoints",Signatures match known patterns; behaviour flags departures from normal,They differ only in how results are displayed
cybersecurity,detection,medium,Why does dwell time matter as a security metric?,"The longer an intruder goes undetected, the more access they accumulate and the greater the eventual damage.",,,,0,15,Longer undetected presence means more accumulated access and greater damage,It measures how long patching takes,It measures how long staff spend on training,It determines the cost of insurance
cybersecurity,identity,medium,Why is an unused but still-enabled service account a notable risk?,"Nobody watches it, its credentials rarely rotate, and it often holds broad permissions, making it an ideal quiet foothold.",,,,1,15,It consumes a software licence,"Nobody watches it, its credentials rarely rotate, and it often has broad rights",It slows down authentication for everyone,It cannot be removed once created
cybersecurity,identity,medium,What is the security benefit of short-lived credentials?,"A stolen credential is only useful for a short window, which sharply limits the value of theft.",,,,0,15,A stolen credential is only useful briefly,They are easier for users to remember,They remove the need for access reviews,They can be shared safely between people
cybersecurity,identity,medium,Why is just-in-time privileged access preferred over standing administrative rights?,"Elevated rights exist only for the moment they are needed and are logged, so a compromised account is usually not an administrator.",,,,2,15,It reduces the number of administrators required,It removes the need for multi-factor authentication,"Rights exist only when needed and are logged, so a compromised account is usually unprivileged",It speeds up administrative tasks
cybersecurity,insider,medium,Why are insider risks difficult to address with perimeter controls?,"The activity comes from someone already authorised, so it looks legitimate to controls designed to keep outsiders out.",,,,0,15,The activity comes from an authorised person and looks legitimate,Insiders always work outside business hours,Perimeter controls cannot log internal traffic,Insiders never use company accounts
cybersecurity,insider,medium,"What distinguishes a malicious insider from a negligent one, and why does it matter?",One intends harm and will try to hide it; the other makes mistakes. Detection and prevention differ accordingly.,,,,1,15,Only the malicious one causes real damage,"One intends harm and conceals it, the other errs, so the responses differ",Negligent insiders are always junior staff,There is no practical difference
cybersecurity,resilience,medium,What do RTO and RPO specify in a recovery plan?,RTO is how quickly service must be restored; RPO is how much recent data you can afford to lose.,,,,2,15,The number of backups and their retention period,The cost and duration of an outage,"How fast service must be restored, and how much recent data may be lost",How often the plan must be reviewed and by whom
cybersecurity,resilience,medium,Why must backups be isolated from the systems they protect?,"Ransomware deliberately seeks out and encrypts reachable backups, so a connected backup can be destroyed along with everything else.",,,,0,15,"Ransomware targets reachable backups, destroying them with everything else",Isolated backups restore more quickly,It reduces the storage required,Regulators forbid backups on the same site
cybersecurity,resilience,medium,What does an immutable backup guarantee?,"Once written it cannot be altered or deleted for a set period, even by an administrator account.",,,,1,15,It is stored in more than one country,"It cannot be altered or deleted for a set period, even by an administrator",It is compressed to save space,It is encrypted with a rotating key
cybersecurity,response,medium,Why is preserving evidence a priority early in an incident?,Rebuilding or rebooting destroys the traces needed to establish what happened and how far it went.,,,,3,15,Because regulators require a full disk image,Because evidence can be sold to researchers,Because it speeds up recovery,Because rebuilding destroys the traces needed to understand the scope
cybersecurity,response,medium,Why should incident communication use a channel separate from the affected systems?,"If the attacker is inside the normal systems, they can read the response plan as it is written.",,,,0,15,An intruder inside the normal systems could read the response as it unfolds,The normal channel is usually too slow,It reduces the load on the mail server,Regulators require a separate channel
cybersecurity,response,medium,Why is disclosing a breach to affected people promptly usually the right call?,"They can protect themselves, and concealment compounds both the harm and the legal and reputational consequences.",,,,1,15,Because disclosure ends the incident,"They can protect themselves, and concealment worsens the harm and the consequences",Because it transfers liability to them,Because it prevents the attacker returning
cybersecurity,supply,medium,What does a software bill of materials give a defender?,"A list of every component in a product, so when a flaw is announced you can tell in minutes whether you are affected.",,,,2,15,A list of the licences a product requires,A budget for the software estate,"A component inventory, so exposure to a new flaw can be assessed quickly",A record of who wrote each module
cybersecurity,supply,medium,Why is a compromised build pipeline especially serious?,"Malicious code is signed and distributed through the legitimate channel, so it inherits the trust everyone places in the vendor.",,,,0,15,The malicious code is signed and shipped through the trusted channel,Build servers hold customer data,Pipelines cannot be monitored,It prevents future releases entirely
cybersecurity,supply,medium,What is typosquatting in a package repository?,"An attacker publishes a package with a name close to a popular one, so a typo installs their code instead.",,,,1,15,Publishing a package with no source code,"Publishing a package named close to a popular one, so a typo installs it",Copying a package under a new licence,Uploading the same package many times
cybersecurity,governance,medium,Why is a formal risk acceptance decision better than an unaddressed known risk?,"It puts the decision with someone accountable, on the record, with a date to revisit, rather than leaving it to drift unowned.",,,,0,15,"It places the decision with someone accountable, on record and revisited",It removes the risk entirely,It transfers the risk to the vendor,It satisfies every regulatory requirement
cybersecurity,governance,medium,Why does compliance with a standard not equal being secure?,A standard sets a minimum baseline at a point in time; attackers do not confine themselves to what the checklist covers.,,,,1,15,Because standards are usually written incorrectly,"A standard is a point-in-time minimum, and attackers ignore its boundaries",Because compliance is voluntary,Because auditors do not test technical controls
cybersecurity,governance,medium,What is the security argument for making the secure path the easy path?,"Controls that obstruct real work get circumvented, so usability determines whether a control is actually effective.",,,,2,15,Easy controls are cheaper to buy,It reduces the number of staff needed,"Controls that obstruct work get bypassed, so usability decides effectiveness",It removes the need for training
cybersecurity,governance,medium,Why is an asset inventory considered a foundational control?,"You cannot patch, monitor or protect what you do not know exists, so unknown systems become the weak point.",,,,0,15,"You cannot patch, monitor or protect systems you do not know exist",It is required before purchasing insurance,It reduces software licence costs,It replaces the need for vulnerability scanning
