domain,subdomain,difficulty,description,explanation,hint,calculator,verified,correct,point,choice0,choice1,choice2,choice3
data_system,basics,beginner,Which term means: the defined structure of a database?,That describes Schema.,,,,1,5,Unique key,Schema,Backup,Auto-increment
data_system,basics,beginner,Which of these is an example of Client?,an app querying the DB is an example of Client.,,,,2,5,the email of a customer,a SELECT statement,an app querying the DB,a CSV file
data_system,constraints,beginner,What best describes NOT NULL?,NOT NULL - a rule that a column must always have a value.,,,,0,5,a rule that a column must always have a value,a value used when none is supplied,an organised collection of data stored for easy access,a column uniquely identifying each row
data_system,constraints,beginner,Which of these is an example of Constraint?,a NOT NULL rule is an example of Constraint.,,,,1,5,an Orders table,a NOT NULL rule,a single product entry,removing a cancelled order
data_system,types,beginner,Which of these is an example of Decimal type?,a price of 9.99 is an example of Decimal type.,,,,0,5,a price of 9.99,a managed cloud SQL service,a customer_id,requiring an email
data_system,basics,beginner,Which of these is an example of Spreadsheet?,an Excel sheet is an example of Spreadsheet.,,,,2,5,a quantity of 5,a customer_id,an Excel sheet,"ids 1, 2, 3 in order"
data_system,constraints,beginner,Which term means: a rule that a column must always have a value?,That describes NOT NULL.,,,,3,5,Date type,Flat file,Server,NOT NULL
data_system,types,beginner,What best describes Text type?,Text type - a column type holding character strings.,,,,2,5,a database hosted and managed over the internet,a column type holding fractional numbers,a column type holding character strings,an index speeds finding rows like a book index
data_system,basics,beginner,Which term means: data stored in a single plain table or file?,That describes Flat file.,,,,2,5,Auto-increment,Record,Flat file,Read
data_system,basics,beginner,Which term means: an index speeds finding rows like a book index?,That describes Index card analogy.,,,,2,5,Unique key,Database,Index card analogy,Column
data_system,types,beginner,What best describes Auto-increment?,Auto-increment - a column that assigns the next number automatically.,,,,0,5,a column that assigns the next number automatically,a column type holding character strings,a value used when none is supplied,retrieving data without changing it
data_system,basics,beginner,Which term means: a non-relational database for flexible data?,That describes NoSQL database.,,,,0,5,NoSQL database,Auto-increment,Flat file,Text type
data_system,ops,beginner,Which of these is an example of Delete?,removing a cancelled order is an example of Delete.,,,,3,5,the email of a customer,a NOT NULL rule,an app querying the DB,removing a cancelled order
data_system,ops,beginner,What best describes Transaction (basic)?,Transaction (basic) - a group of changes treated as one unit.,,,,2,5,a request to read or change data in a database,a database hosted and managed over the internet,a group of changes treated as one unit,a column type holding true or false
data_system,keys,beginner,What best describes Unique key?,Unique key - a constraint forcing all values in a column to differ.,,,,0,5,a constraint forcing all values in a column to differ,an index speeds finding rows like a book index,a value used when none is supplied,a database hosted and managed over the internet
data_system,basics,beginner,Which of these is an example of Server?,a database host machine is an example of Server.,,,,1,5,a document store,a database host machine,adding a new customer,a unique email column
data_system,types,beginner,Which term means: a column type holding calendar dates?,That describes Date type.,,,,3,5,DBMS,Transaction (basic),Field,Date type
data_system,basics,beginner,Which of these is an example of Relational database?,PostgreSQL is an example of Relational database.,,,,1,5,a customer_id,PostgreSQL,an order_date,a document store
data_system,basics,beginner,Which of these is an example of Table?,an Orders table is an example of Table.,,,,0,5,an Orders table,removing a cancelled order,a NOT NULL rule,a transfer between accounts
data_system,keys,beginner,Which of these is an example of Primary key?,a customer_id is an example of Primary key.,,,,1,5,an app querying the DB,a customer_id,a database host machine,requiring an email
data_system,types,beginner,Which of these is an example of Auto-increment?,"ids 1, 2, 3 in order is an example of Auto-increment.",,,,0,5,"ids 1, 2, 3 in order",a managed cloud SQL service,removing a cancelled order,a NOT NULL rule
data_system,basics,beginner,Which term means: a database storing data in related tables?,That describes Relational database.,,,,0,5,Relational database,Default value,Integer type,Auto-increment
data_system,types,beginner,What best describes Decimal type?,Decimal type - a column type holding fractional numbers.,,,,2,5,a column that assigns the next number automatically,a structure storing data in rows and columns,a column type holding fractional numbers,changing values in existing rows
data_system,basics,beginner,What best describes Client?,Client - an application that connects to the database.,,,,0,5,an application that connects to the database,a non-relational database for flexible data,a computer that hosts and serves the database,a value used when none is supplied
data_system,basics,beginner,Which of these is an example of DBMS?,MySQL is an example of DBMS.,,,,0,5,MySQL,a managed cloud SQL service,a customer_id,the tables and their columns
data_system,basics,beginner,What best describes Database?,Database - an organised collection of data stored for easy access.,,,,3,5,one horizontal record in a table,"a grid tool for tabular data, simpler than a database",a value used when none is supplied,an organised collection of data stored for easy access
data_system,basics,beginner,What best describes Row?,Row - one horizontal record in a table.,,,,3,5,an application that connects to the database,a rule limiting what data a column may hold,a constraint forcing all values in a column to differ,one horizontal record in a table
data_system,types,beginner,Which of these is an example of Date type?,an order_date is an example of Date type.,,,,2,5,a NOT NULL rule,a single product entry,an order_date,the Price column
data_system,basics,beginner,Which of these is an example of Schema?,the tables and their columns is an example of Schema.,,,,2,5,adding a new customer,an is_active flag,the tables and their columns,a managed cloud SQL service
data_system,constraints,beginner,Which of these is an example of NOT NULL?,requiring an email is an example of NOT NULL.,,,,1,5,one order in the Orders table,requiring an email,a price of 9.99,fixing a typo in an address
data_system,types,beginner,What best describes Date type?,Date type - a column type holding calendar dates.,,,,2,5,a column that assigns the next number automatically,a single row representing one item in a table,a column type holding calendar dates,"a grid tool for tabular data, simpler than a database"
data_system,basics,beginner,Which of these is an example of Flat file?,a CSV file is an example of Flat file.,,,,2,5,a single product entry,a name field,a CSV file,a nightly database dump
data_system,basics,beginner,What best describes DBMS?,DBMS - software that stores and manages databases.,,,,0,5,software that stores and manages databases,a constraint forcing all values in a column to differ,a column type holding character strings,a single row representing one item in a table
data_system,basics,beginner,Which of these is an example of Field?,the email of a customer is an example of Field.,,,,3,5,a unique email column,a customer database,a document store,the email of a customer
data_system,basics,beginner,What best describes Field?,Field - a single column value within a record.,,,,1,5,a rule that a column must always have a value,a single column value within a record,a saved copy of data for recovery,a database hosted and managed over the internet
data_system,basics,beginner,What best describes Table?,Table - a structure storing data in rows and columns.,,,,1,5,removing rows from a table,a structure storing data in rows and columns,a saved copy of data for recovery,a constraint forcing all values in a column to differ
data_system,constraints,beginner,Which term means: a rule limiting what data a column may hold?,That describes Constraint.,,,,0,5,Constraint,Cloud database,Insert,Row
data_system,keys,beginner,Which term means: a column uniquely identifying each row?,That describes Primary key.,,,,1,5,Row,Primary key,Backup,Transaction (basic)
data_system,basics,beginner,Which of these is an example of NoSQL database?,a document store is an example of NoSQL database.,,,,1,5,a managed cloud SQL service,a document store,the tables and their columns,looking up a page fast
data_system,types,beginner,Which of these is an example of Integer type?,a quantity of 5 is an example of Integer type.,,,,3,5,fixing a typo in an address,removing a cancelled order,a single product entry,a quantity of 5
data_system,types,beginner,Which of these is an example of Text type?,a name field is an example of Text type.,,,,0,5,a name field,an Excel sheet,an order_date,"ids 1, 2, 3 in order"
data_system,ops,beginner,What best describes Read?,Read - retrieving data without changing it.,,,,0,5,retrieving data without changing it,data stored in a single plain table or file,one horizontal record in a table,a saved copy of data for recovery
data_system,constraints,beginner,Which term means: a value used when none is supplied?,That describes Default value.,,,,1,5,Integer type,Default value,Spreadsheet,Cloud database
data_system,basics,beginner,Which term means: a saved copy of data for recovery?,That describes Backup.,,,,2,5,Index card analogy,Server,Backup,Client
data_system,basics,beginner,Which of these is an example of Backup?,a nightly database dump is an example of Backup.,,,,3,5,a unique email column,the tables and their columns,a NOT NULL rule,a nightly database dump
data_system,basics,beginner,Which term means: a database hosted and managed over the internet?,That describes Cloud database.,,,,3,5,Backup,Query,Default value,Cloud database
data_system,ops,beginner,Which term means: retrieving data without changing it?,That describes Read.,,,,2,5,Default value,Backup,Read,Schema
data_system,keys,beginner,Which term means: a constraint forcing all values in a column to differ?,That describes Unique key.,,,,3,5,Date type,Backup,Row,Unique key
data_system,basics,beginner,Which of these is an example of Database?,a customer database is an example of Database.,,,,0,5,a customer database,one order in the Orders table,removing a cancelled order,a SELECT statement
data_system,basics,beginner,What best describes Spreadsheet?,"Spreadsheet - a grid tool for tabular data, simpler than a database.",,,,0,5,"a grid tool for tabular data, simpler than a database",a group of changes treated as one unit,an organised collection of data stored for easy access,retrieving data without changing it
data_system,basics,beginner,Which term means: a single row representing one item in a table?,That describes Record.,,,,2,5,Row,Spreadsheet,Record,Text type
data_system,basics,beginner,What best describes Query?,Query - a request to read or change data in a database.,,,,1,5,a column type holding calendar dates,a request to read or change data in a database,a database hosted and managed over the internet,a rule limiting what data a column may hold
data_system,basics,beginner,Which term means: software that stores and manages databases?,That describes DBMS.,,,,2,5,Constraint,Insert,DBMS,Field
data_system,ops,beginner,Which term means: changing values in existing rows?,That describes Update.,,,,1,5,Backup,Update,Relational database,Insert
data_system,constraints,beginner,What best describes Default value?,Default value - a value used when none is supplied.,,,,0,5,a value used when none is supplied,a column type holding whole numbers,one horizontal record in a table,a single row representing one item in a table
data_system,types,beginner,Which term means: a column type holding true or false?,That describes Boolean type.,,,,3,5,Query,Row,NOT NULL,Boolean type
data_system,ops,beginner,Which of these is an example of Update?,fixing a typo in an address is an example of Update.,,,,1,5,a SELECT statement,fixing a typo in an address,looking up a page fast,the tables and their columns
data_system,basics,beginner,What best describes Cloud database?,Cloud database - a database hosted and managed over the internet.,,,,1,5,a structure storing data in rows and columns,a database hosted and managed over the internet,a column type holding whole numbers,a single column value within a record
data_system,basics,beginner,What best describes NoSQL database?,NoSQL database - a non-relational database for flexible data.,,,,1,5,one vertical field across all rows,a non-relational database for flexible data,"a grid tool for tabular data, simpler than a database",a column type holding fractional numbers
data_system,basics,beginner,Which of these is an example of Query?,a SELECT statement is an example of Query.,,,,2,5,a unique email column,an Excel sheet,a SELECT statement,a CSV file
data_system,basics,beginner,Which term means: an application that connects to the database?,That describes Client.,,,,1,5,Query,Client,Default value,Record
data_system,ops,beginner,Which term means: removing rows from a table?,That describes Delete.,,,,2,5,Constraint,Row,Delete,Primary key
data_system,basics,beginner,Which of these is an example of Record?,one order in the Orders table is an example of Record.,,,,3,5,the tables and their columns,removing a cancelled order,"ids 1, 2, 3 in order",one order in the Orders table
data_system,types,beginner,What best describes Integer type?,Integer type - a column type holding whole numbers.,,,,2,5,"a grid tool for tabular data, simpler than a database",an organised collection of data stored for easy access,a column type holding whole numbers,a computer that hosts and serves the database
data_system,ops,beginner,Which term means: a group of changes treated as one unit?,That describes Transaction (basic).,,,,1,5,Constraint,Transaction (basic),Client,DBMS
data_system,ops,beginner,Which of these is an example of Read?,viewing a report is an example of Read.,,,,0,5,viewing a report,an Orders table,an order_date,a transfer between accounts
data_system,basics,beginner,Which term means: an organised collection of data stored for easy access?,That describes Database.,,,,3,5,DBMS,Cloud database,Backup,Database
data_system,ops,beginner,What best describes Delete?,Delete - removing rows from a table.,,,,3,5,a column type holding whole numbers,the defined structure of a database,a rule that a column must always have a value,removing rows from a table
