domain,subdomain,difficulty,description,explanation,hint,calculator,verified,correct,point,choice0,choice1,choice2,choice3
machine_learning,tuning,medium,What is nested cross-validation for?,"An inner loop tunes the settings and an outer loop measures performance, so the reported score is not contaminated by the tuning.",,,,0,15,Separating the tuning loop from the loop that estimates performance,Running two models at once,Splitting each feature into folds,Validating two datasets simultaneously
machine_learning,tuning,medium,How does random search often compare with an exhaustive grid search?,"When only a few hyperparameters matter, random search explores those dimensions more finely for the same budget.",,,,2,15,It is always less effective,It only works for neural networks,It often finds comparable settings faster when only a few parameters matter,It guarantees the global optimum
machine_learning,imbalance,medium,"What does resampling an imbalanced training set do, and what must you avoid?","Resampling rebalances the training data, but the validation and test sets must keep the real proportions or the estimate becomes meaningless.",,,,0,15,It rebalances training data; the test set must keep the real proportions,It rebalances the test set; training must stay imbalanced,It removes the need for a validation set,It converts the problem into regression
machine_learning,imbalance,medium,What does class weighting do?,"It makes errors on the rare class cost more during training, so the model stops ignoring it.",,,,1,15,It removes examples of the common class,It makes mistakes on the rare class cost more during training,It duplicates rare examples in the test set,It changes the evaluation metric automatically
machine_learning,interpretation,medium,"What does feature importance tell you, and what does it not?","It shows which features the model relies on, which is not the same as showing what causes the outcome.",,,,2,15,It proves which features cause the outcome,It shows which features have the most missing values,"It shows what the model relies on, which is not evidence of causation",It ranks features by their variance
machine_learning,interpretation,medium,Why is correlation between two features a problem for interpreting their importance?,"When features carry the same information the model can use either, so importance gets split arbitrarily between them.",,,,0,15,"The model can use either one, so importance is split arbitrarily",Correlated features cannot be used at all,It always causes the model to overfit,It makes the loss function undefined
machine_learning,interpretation,medium,What does a partial dependence plot show?,"It shows how the predicted outcome changes as one feature varies, averaging over the others.",,,,1,15,How the loss changed during training,"How the prediction changes as one feature varies, averaging over the rest",The distribution of a feature in the training set,Which examples the model got wrong
machine_learning,interpretation,medium,Why is an accurate model still not evidence that a feature causes the outcome?,"A model exploits any reliable association, including ones driven by a common cause or by the way the data was collected.",,,,3,15,Because models never use causal features,Because accuracy is measured on the test set,Because causation requires a larger sample,"Because it exploits any reliable association, whatever produced it"
machine_learning,leakage,medium,Why must preprocessing steps be fitted inside the cross-validation loop?,"Fitting a scaler or imputer on all the data lets information from the held-out fold influence training, inflating the score.",,,,0,15,Otherwise information from the held-out fold leaks into training,Otherwise preprocessing runs too slowly,Because preprocessing cannot handle folds,Because each fold needs a different algorithm
machine_learning,leakage,medium,What is the role of a pipeline object in preventing leakage?,"It binds preprocessing and the model into one unit, so every fit happens on training data only and is reapplied consistently.",,,,1,15,It speeds up training by caching results,It binds preprocessing to the model so each fit sees only training data,It selects the best algorithm automatically,It stores the dataset in memory
machine_learning,leakage,medium,Why is a target-encoded categorical feature especially prone to leakage?,"The encoding is computed from the target itself, so unless it is fitted within each fold the label bleeds directly into the feature.",,,,2,15,Because categories cannot be encoded numerically,Because it creates too many columns,"Because it is computed from the target, which bleeds the label into the feature",Because it requires the test set to be sorted
machine_learning,features,medium,What does dimensionality reduction such as PCA try to preserve?,It compresses many correlated features into fewer combinations that retain most of the variation in the data.,,,,0,15,"Most of the variation, using fewer combined features",The exact original values of every feature,The class labels of each example,The order of the rows
machine_learning,features,medium,What is the main interpretability cost of using PCA?,"The new components are blends of the originals, so a coefficient no longer refers to any real-world quantity.",,,,1,15,The model can no longer be evaluated,"The components are blends, so they no longer map to real-world quantities",The features can no longer be scaled,The target variable is transformed as well
machine_learning,features,medium,When is it reasonable to drop a feature with a very large share of missing values?,When the missingness itself carries no signal and too little remains to estimate a reliable effect.,,,,2,15,"Always, whenever anything is missing","Never, since dropping data is always wrong",When the pattern of missingness carries no signal and too little data remains,Only if the feature is categorical
machine_learning,features,medium,Why can the fact that a value is missing be informative in itself?,"Missingness often reflects something real, such as a question people skip when the honest answer is awkward, so a flag can be predictive.",,,,0,15,Missingness can reflect something real and be predictive on its own,Missing values always indicate corrupted data,Models automatically treat missingness as a category,It means the row should always be dropped
machine_learning,training,medium,What is the practical difference between batch and stochastic gradient descent?,"Batch uses the whole dataset for each step, giving smooth but expensive updates; stochastic uses one or a few examples, giving noisy but fast ones.",,,,1,15,"Batch uses one example per step, stochastic uses all of them","Batch uses the whole dataset per step, stochastic uses one or a few",They differ only in the learning rate,"Batch is for classification, stochastic for regression"
machine_learning,training,medium,Why is a decreasing learning rate schedule often used?,"Large steps early cover ground quickly, while smaller steps later let the model settle near the minimum instead of bouncing around it.",,,,0,15,"Large steps explore quickly, small steps settle near the minimum",It reduces the size of the training set,It prevents the loss from being computed,It guarantees the global optimum is found
machine_learning,training,medium,What does a training loss that keeps falling while validation loss rises indicate?,"The model has begun memorising the training data: the classic overfitting signature, and the point to stop.",,,,2,15,The learning rate is too low,The validation set is too small,Overfitting has begun and training should stop,The model is still underfitting
machine_learning,training,medium,Why is it useful to plot a learning curve against training set size?,"If performance is still improving as data grows, more data will help; if it has flattened, the model or features are the limit.",,,,0,15,It shows whether more data would help or the model itself is the limit,It shows which features are most important,It replaces the need for cross-validation,It measures how fast the model predicts
machine_learning,regularisation,medium,What distinguishes L1 from L2 regularisation in practice?,"L1 can drive coefficients exactly to zero, effectively selecting features, while L2 shrinks them toward zero without eliminating them.",,,,1,15,"L2 sets coefficients to zero, L1 only shrinks them","L1 can zero out coefficients, effectively selecting features; L2 only shrinks them",They are mathematically identical,L1 applies to classification and L2 to regression
machine_learning,regularisation,medium,What happens if the regularisation strength is set far too high?,"The penalty dominates the fit, forcing the model toward a trivial one that underfits badly.",,,,0,15,The model is forced toward triviality and underfits,The model overfits more severely,Training fails with an error,The learning rate is ignored
machine_learning,ensembles,medium,What is the core idea behind bagging?,"Train many models on different bootstrap samples and average them, which cuts variance without adding much bias.",,,,2,15,"Train models one after another, each fixing the last ones errors",Combine models of different types by voting on their confidence,Train many models on different samples and average them to cut variance,Train one model and reuse it on several datasets
machine_learning,ensembles,medium,What is the core idea behind boosting?,"Models are trained in sequence, each concentrating on the examples the previous ones got wrong.",,,,0,15,"Models are trained in sequence, each focusing on the previous errors",Models are trained independently and averaged,The largest model is selected and the rest discarded,The dataset is boosted by duplicating every row
machine_learning,ensembles,medium,Why is boosting typically more prone to overfitting than bagging?,"Because it keeps fitting the residual errors, it will eventually start fitting noise if the number of rounds is not controlled.",,,,1,15,Because it uses fewer models,Because it keeps fitting residual errors and will eventually fit noise,Because it cannot use a validation set,Because it ignores the majority class
machine_learning,deployment,medium,What is training-serving skew?,"The features computed in production differ subtly from those used in training, so the model sees inputs unlike anything it learned from.",,,,0,15,Features are computed differently in production than in training,The model file is a different version in production,Training takes longer than serving,The test set was too small
machine_learning,deployment,medium,Why is a shadow deployment useful before switching to a new model?,"The new model scores live traffic without acting on it, so its behaviour can be compared against the current one at no risk.",,,,1,15,It halves the serving cost,"It scores live traffic without acting, allowing a risk-free comparison",It removes the need for a test set,It retrains the model on production data automatically
machine_learning,deployment,medium,What kind of drift is it when the input distribution changes but the underlying relationship does not?,"That is covariate shift: the features move, the mapping from features to target does not.",,,,2,15,Concept drift,Label drift,Covariate shift,Data leakage
machine_learning,deployment,medium,What kind of drift is it when the relationship between features and target itself changes?,"That is concept drift, and it usually requires retraining because the old mapping is no longer correct.",,,,0,15,Concept drift,Covariate shift,Sampling bias,Overfitting
machine_learning,ethics,medium,Why does removing a protected attribute like ethnicity not guarantee a fair model?,"Other features act as proxies, so the model can reconstruct the attribute indirectly from postcode, name or purchase history.",,,,1,15,Because the attribute is still stored in the database,Because other features act as proxies and reconstruct it indirectly,Because fairness only applies to regression,Because the model needs it to make predictions
machine_learning,ethics,medium,Why can a model trained on historical hiring decisions perpetuate past discrimination?,"It learns to reproduce the decisions in its training data, including the biased ones, and presents them as objective.",,,,0,15,"It reproduces the biased decisions it was trained on, with a veneer of objectivity",Because hiring data is always incomplete,Because classification cannot handle people data,Because the model has too few features
machine_learning,ethics,medium,What is a feedback loop in a deployed model?,"The models predictions change behaviour, which changes the data it is later retrained on, entrenching its own assumptions.",,,,3,15,The model reports its accuracy back to the training system,Users can correct individual predictions,The model is retrained on a fixed schedule,"Predictions influence behaviour, which shapes the data the model later learns from"
machine_learning,process,medium,Why should the evaluation metric be chosen before modelling begins?,"Picking the metric afterwards invites choosing whichever one flatters the result, and the metric should reflect the real-world cost of each error.",,,,0,15,Choosing afterwards invites picking whichever metric flatters the result,Because metrics cannot be changed once training starts,Because the algorithm depends on the metric name,Because the test set is built from the metric
machine_learning,process,medium,What is the value of a held-out set that is used exactly once?,"A set never used for any decision gives an honest final estimate, since nothing about the model was chosen to suit it.",,,,1,15,It trains faster than a reused set,"It gives an honest final estimate, since no choices were fitted to it",It can be smaller than the training set,It removes the need for cross-validation
machine_learning,process,medium,"When a model performs far worse in production than in testing, what should you suspect first?","A gap that large usually means the test data was not representative or something leaked, rather than the algorithm being wrong.",,,,2,15,The learning rate was too high,The model needs more layers,"The test data was unrepresentative, or something leaked during training",The production hardware is too slow
machine_learning,process,medium,"Why is a reproducible pipeline, with fixed random seeds and recorded data versions, worth the effort?",Without it you cannot tell whether a change in score came from your change or from randomness and shifting data.,,,,0,15,Otherwise you cannot tell whether a score change came from your change or from noise,Because random seeds improve accuracy,Because it is required for cross-validation,Because it reduces the size of the model file
machine_learning,evaluation,medium,How should the decision threshold be chosen when a false negative costs ten times a false positive?,"Pick the threshold that minimises the expected cost given those weights, rather than defaulting to 0.5, which assumes the two errors are equally bad.",The default 0.5 assumes both mistakes cost the same.,,,0,15,Choose the threshold that minimises expected cost under those weights,"Always leave it at 0.5, which is statistically optimal",Set it to 0.9 so the model is more confident,Retrain the model until accuracy exceeds 90 percent
