domain,subdomain,difficulty,description,explanation,hint,calculator,verified,correct,point,choice0,choice1,choice2,choice3
cybersecurity,phishing,beginner,What is spear phishing?,Spear phishing is targeted: the message uses details about you or your organisation to be far more convincing.,,,,0,5,A targeted message using real details about you to be convincing,Phishing sent to millions of addresses at once,Phishing carried out over the telephone,A phishing message with an attachment
cybersecurity,malware,beginner,What is malware?,"Malware is any software written to damage, disrupt or gain unauthorised access to a system.",,,,1,5,Software that has become out of date,"Software written to damage, disrupt or gain unauthorised access",Software that runs slowly,Software installed without a licence
cybersecurity,malware,beginner,What does ransomware do?,Ransomware encrypts your files and demands payment for the key to unlock them.,,,,2,5,Records everything you type,Shows unwanted advertisements,Encrypts your files and demands payment to restore them,Slowly deletes your operating system
cybersecurity,malware,beginner,What does spyware do?,Spyware secretly gathers information about you and sends it to someone else.,,,,0,5,Secretly collects information about you and sends it elsewhere,Encrypts files for ransom,Blocks access to websites,Speeds up your computer by removing files
cybersecurity,malware,beginner,What is a trojan?,"A trojan looks like something useful so you install it willingly, while it does something harmful in the background.",,,,3,5,Malware that spreads without any user action,A tool for scanning networks,A type of firewall,Malware disguised as something useful so you install it yourself
cybersecurity,malware,beginner,Why is the best defence against ransomware a good backup?,"If you can restore your files from a clean, separate backup, the attackers leverage disappears.",,,,1,5,Because backups prevent the infection occurring,Because you can restore your files instead of paying,Because backups alert you to the attack,Because ransomware cannot encrypt backed-up files
cybersecurity,updates,beginner,Why does installing software updates promptly matter for security?,"Updates close known vulnerabilities. Once a flaw is public, unpatched systems are the easiest targets.",,,,0,5,They close known flaws that attackers are already exploiting,They make the software run faster,They reset all your passwords,They remove old files to save space
cybersecurity,updates,beginner,What is a security patch?,A patch is an update issued specifically to fix a security flaw in software.,,,,2,5,A physical device that protects a computer,A password that expires quickly,An update issued to fix a security flaw,A backup taken before an upgrade
cybersecurity,network,beginner,What does HTTPS provide that HTTP does not?,"HTTPS encrypts the traffic between you and the site, so it cannot be read or altered along the way.",,,,1,5,A faster connection,Encryption of the traffic between you and the site,A guarantee that the site is trustworthy,Protection against viruses on the site
cybersecurity,network,beginner,Does the padlock in the address bar mean a website is safe to trust?,It only means the connection is encrypted. A criminal can obtain a certificate for their own fraudulent site.,,,,3,5,"Yes, it means the site has been verified as legitimate","Yes, it means the site is scanned for malware","Yes, it guarantees the owner is a registered company","No, it only means the connection is encrypted"
cybersecurity,network,beginner,What is the risk of using public wi-fi for sensitive work?,"Others on the network, or a fake hotspot, may be able to intercept or interfere with your traffic.",,,,0,5,Others on the network may intercept or interfere with your traffic,The connection uses more battery,Websites load in a different language,Your device will be automatically infected
cybersecurity,network,beginner,What does a VPN do on an untrusted network?,"It encrypts your traffic in a tunnel to a server you choose, so the local network cannot read it.",,,,1,5,Makes your device invisible to all attacks,Encrypts your traffic so the local network cannot read it,Removes malware already on your device,Blocks all phishing emails
cybersecurity,network,beginner,What is a firewall?,"A firewall controls which network traffic is allowed in or out, according to rules.",,,,2,5,Software that removes viruses from files,A backup system for network data,A control that allows or blocks network traffic by rule,A device that speeds up your internet connection
cybersecurity,data,beginner,What does the C in the CIA triad stand for?,Confidentiality: information is available only to those authorised to see it.,,,,0,5,Confidentiality,Continuity,Compliance,Certification
cybersecurity,data,beginner,What does integrity mean in the CIA triad?,Integrity means the information is accurate and has not been altered without authorisation.,,,,1,5,The data is kept secret,The data is accurate and has not been altered without authorisation,The data is backed up regularly,The data belongs to the right department
cybersecurity,data,beginner,What does availability mean in the CIA triad?,Availability means the information and systems are usable when they are needed.,,,,3,5,Only authorised people can read the data,The data has not been tampered with,The data is stored in more than one country,The information and systems are usable when needed
cybersecurity,data,beginner,"What is encryption, in plain terms?",Encryption scrambles data so only someone with the right key can read it.,,,,0,5,Scrambling data so only someone with the key can read it,Compressing data so it takes less space,Copying data to a second location,Deleting data so it cannot be recovered
cybersecurity,data,beginner,What is the point of encrypting a laptops hard drive?,"If the laptop is lost or stolen, the data on it stays unreadable without the key.",,,,2,5,It stops malware from running,It prevents the laptop from being stolen,It keeps the data unreadable if the device is lost or stolen,It speeds up the disk
cybersecurity,data,beginner,What is personally identifiable information?,"It is information that can identify a specific individual, either on its own or combined with other data.",,,,1,5,Any information stored on a personal device,Information that can identify a specific person,Information owned by an individual rather than a company,Information that has been encrypted
cybersecurity,access,beginner,What does the principle of least privilege mean?,"Each person and system gets only the access needed to do their job, and no more.",,,,0,5,"Give only the access needed for the job, and no more",Give everyone the same level of access,Give administrators access to everything,Remove access from anyone who has not used it recently
cybersecurity,access,beginner,Why should everyday work be done from a non-administrator account?,If malware runs under a limited account it can do far less damage than under an account with full control.,,,,1,5,Administrator accounts run software more slowly,Malware running under a limited account can do far less damage,Non-administrator accounts cannot be phished,It reduces the number of passwords needed
cybersecurity,access,beginner,What should happen to an employees accounts the day they leave?,"Access should be revoked immediately, since dormant accounts are a common route back into a system.",,,,2,5,They should be left active in case they return,They should be shared with their replacement,They should be revoked immediately,They should be renamed and kept for records
cybersecurity,social,beginner,What is social engineering?,"Social engineering manipulates people into giving up access or information, rather than attacking the technology.",,,,0,5,Manipulating people into giving up access or information,Studying how social networks are built,Analysing network traffic patterns,Designing systems that are easy to use
cybersecurity,social,beginner,What is tailgating in a physical security context?,Tailgating is following an authorised person through a secure door without badging in yourself.,,,,3,5,Monitoring someone from a nearby vehicle,Sending repeated messages until someone replies,Copying an access badge electronically,Following someone through a secure door without badging in
cybersecurity,social,beginner,Someone calls claiming to be from IT and asks for your password to fix an issue. What should you do?,"Refuse, and verify through a channel you already trust. Real IT staff do not need your password.",,,,1,5,Give it if they know your name and department,"Refuse, and verify through a channel you already trust",Give it if the caller ID matches an internal number,Give a slightly altered version to test them
cybersecurity,social,beginner,What is shoulder surfing?,Shoulder surfing is simply watching someone enter a password or read sensitive information.,,,,0,5,Watching someone enter a password or read sensitive data,Intercepting wireless network traffic,Guessing a password from personal details,Following someone into a building
cybersecurity,devices,beginner,Why does a screen lock matter on a phone or laptop?,It stops anyone with brief physical access from reading your data or acting as you.,,,,2,5,It saves battery,It prevents malware installing itself,It stops anyone with brief physical access from using the device as you,It encrypts your network traffic
cybersecurity,devices,beginner,Why is it risky to plug in a USB stick you found?,"It may carry malware, or be built to attack the machine as soon as it is connected.",,,,0,5,It may carry malware or be built to attack the machine on contact,It may use too much power,It may be formatted incorrectly,It may overwrite your files by accident
cybersecurity,devices,beginner,Why should you install apps only from official stores or vendor sites?,Unofficial copies are a common way to distribute malware bundled inside apparently normal software.,,,,1,5,Because unofficial versions are always older,Because unofficial copies are a common way to distribute malware,Because official stores are cheaper,Because unofficial apps cannot be uninstalled
cybersecurity,backups,beginner,What does the 3-2-1 backup guideline suggest?,"Keep three copies of your data, on two different kinds of media, with one of them off-site.",,,,3,5,Back up three times a day for two weeks,Keep three passwords for two accounts,Restore within three hours using two people,"Keep three copies, on two types of media, one of them off-site"
cybersecurity,backups,beginner,Why should you occasionally test restoring from a backup?,"A backup nobody has ever restored may be incomplete or corrupt, and you find out at the worst possible moment.",,,,0,5,An untested backup may be incomplete or corrupt when you finally need it,Testing makes future backups faster,It is required before encrypting a disk,It frees up storage space
cybersecurity,incident,beginner,You think you clicked a phishing link. What is the best first step?,"Report it immediately. Fast reporting limits the damage, and hiding it only gives the attacker more time.",,,,1,5,Delete the email and say nothing,Report it immediately so the response can begin,Change one password and carry on,Wait to see whether anything bad happens
cybersecurity,incident,beginner,Why does a culture of blaming people for clicking links make an organisation less secure?,"People hide their mistakes, so incidents are discovered late, when the damage is far greater.",,,,0,5,"People hide mistakes, so incidents are found much later",It makes training sessions longer,It increases the number of phishing emails received,It has no effect on security
cybersecurity,concepts,beginner,What is a vulnerability?,A vulnerability is a weakness in a system that could be exploited to cause harm.,,,,2,5,An attack that has already succeeded,A piece of malicious software,A weakness that could be exploited to cause harm,A rule that blocks network traffic
cybersecurity,concepts,beginner,What is the difference between a threat and a vulnerability?,A threat is something that could cause harm; a vulnerability is the weakness it would exploit.,,,,0,5,"A threat is what could cause harm, a vulnerability is the weakness it exploits","A threat is internal, a vulnerability is external",They mean the same thing,"A threat is technical, a vulnerability is human"
cybersecurity,concepts,beginner,What is a data breach?,A data breach is an incident in which information is accessed or disclosed without authorisation.,,,,1,5,Any failure of a computer system,An incident where information is accessed or disclosed without authorisation,A backup that could not be restored,A password that has expired
cybersecurity,web,beginner,What should make you cautious about a website address like paypa1-secure-login.com?,The domain is not the real one. Lookalike characters and extra words are how fraudulent sites imitate real ones.,,,,0,5,"The domain is a lookalike, not the real organisations address",The address is too long to be genuine,"It uses hyphens, which are not allowed",It ends in .com rather than .org
cybersecurity,web,beginner,Which part of a web address determines which site you are actually visiting?,The domain immediately before the first single slash is the real destination; anything after it is controlled by that site.,,,,2,5,The first word after https,The text at the very end of the address,The domain just before the first single slash,Any part containing the organisations name
cybersecurity,web,beginner,Why are browser extensions worth being cautious about?,"Extensions can often read and change everything you do in the browser, so a malicious or hijacked one is very powerful.",,,,1,5,They always slow the browser down significantly,They can often read and change everything you do in the browser,They prevent updates from installing,They disable the padlock indicator
cybersecurity,concepts,beginner,Why is security described as a process rather than a product?,"Threats, systems and people keep changing, so protection must be maintained continuously rather than installed once.",,,,3,5,Because security software must be bought by subscription,Because no product has ever worked,Because it is handled by a dedicated team,"Because threats and systems keep changing, so it must be maintained continuously"
