domain,subdomain,difficulty,description,explanation,hint,calculator,verified,correct,point,choice0,choice1,choice2,choice3
accounting,cash-vs-accrual,easy,A company pays \$12000 on January 1 for a 12-month insurance policy. Under accrual accounting how much insurance expense is recorded in January?,Under accrual accounting only 1 month of coverage (1 / 12 of \$12000 = \$1000) is used in January so only \$1000 is recognized as expense.,,,,2,10,\$12000,\$6000,\$1000,\$0
accounting,accounts-receivable,easy,Bad debt expense is recorded under the allowance method when?,Under the allowance method bad debt expense is estimated and recorded at the end of each period - before any specific account is identified as uncollectible.,,,,0,10,An estimate of uncollectible accounts is made at period end,A specific customer account is written off,A customer pays a previously written-off account,Cash is collected from customers
accounting,financial-ratios,easy,If a company has total debt of \$200000 and total equity of \$400000 what is the debt-to-equity ratio?,Debt-to-Equity Ratio = Total Debt / Total Equity = \$200000 / \$400000 = 0.5.,Debt-to-Equity = Total Debt / Total Equity,,,3,10,2.0,0.33,1.5,0.5
accounting,balance-sheet,easy,Intangible assets include which of the following?,Intangible assets are non-physical long-term assets with economic value. Patents and trademarks are intangible. Equipment and buildings are tangible. Accounts receivable is a current asset.,,,,1,10,Equipment,Patents and trademarks,Accounts receivable,Inventory
accounting,journal-entries,easy,When a company issues common stock for cash the journal entry is?,Issuing stock for cash increases Cash (asset - debit) and increases Common Stock (equity - credit).,,,,2,10,Debit Common Stock and Credit Cash,Debit Cash and Credit Retained Earnings,Debit Cash and Credit Common Stock,Debit Revenue and Credit Common Stock
accounting,income-statement,easy,On a multi-step income statement what appears between gross profit and operating income?,On a multi-step income statement: Gross Profit - Operating Expenses = Operating Income. Operating expenses appear between gross profit and operating income.,,,,0,10,Operating expenses (selling and administrative),Interest expense,Income tax expense,Cost of goods sold
accounting,accruals,easy,Deferred (unearned) revenue arises when?,Deferred revenue is created when a company receives cash before it earns the revenue by performing the service or delivering the product.,,,,3,10,A company records revenue before the sale is made,A customer has not yet paid for services performed,An expense is paid in advance,Cash is received before the service is performed
accounting,debits-credits,easy,A company receives a \$500 utility bill but does not pay it immediately. What is the correct journal entry?,Receiving a utility bill creates an expense (Utilities Expense - debit) and a liability (Accounts Payable - credit).,,,,1,10,Debit Cash and Credit Utilities Expense,Debit Utilities Expense and Credit Accounts Payable,Debit Utilities Payable and Credit Utilities Expense,Debit Accounts Payable and Credit Cash
accounting,depreciation,easy,Which depreciation method results in higher depreciation expense in the early years of an asset's life?,The double-declining-balance method is an accelerated method that applies twice the straight-line rate to book value. It results in higher depreciation in earlier years.,,,,2,10,Straight-line depreciation,Units-of-production depreciation,Double-declining-balance depreciation,Sum-of-years-digits is not higher
accounting,financial-ratios,easy,A company has gross profit of \$90000 and net sales of \$300000. What is the gross profit margin?,Gross Profit Margin = Gross Profit / Net Sales = \$90000 / \$300000 = 0.30 or 30%.,Gross Profit Margin = Gross Profit / Net Sales,,,0,10,30%,33%,70%,3%
accounting,cash-flow-statement,easy,Which of the following is classified as a financing activity on the cash flow statement?,Borrowing money by issuing a note payable is a financing activity. Buying equipment is investing. Collecting from customers and paying suppliers are operating activities.,,,,3,10,Collecting cash from customers,Paying suppliers for inventory,Buying equipment,Borrowing money by issuing a note payable
accounting,inventory-methods,easy,Under the weighted average cost method inventory cost is calculated as?,The weighted average cost method divides the total cost of goods available for sale by the total number of units available.,,,,1,10,Cost of the first units purchased,Cost of the last units purchased,Total cost divided by total units available,Highest cost per unit available
accounting,gaap-principles,easy,The full disclosure principle requires that?,The full disclosure principle requires that all material information that could affect user decisions be disclosed in the financial statements and notes.,,,,2,10,All transactions be recorded in real time,Companies disclose only favorable information,All material information that could affect decisions be disclosed in financial statements,Companies report detailed information about every employee
accounting,balance-sheet,easy,Which of the following is classified as a long-term (non-current) asset?,"Property and equipment are long-term assets used over many years. Cash, accounts receivable, and inventory are current assets.",,,,0,10,Property and equipment,Cash,Accounts receivable,Inventory
accounting,journal-entries,easy,To close revenue accounts at the end of the period you would?,Temporary accounts are closed at period-end. To close a revenue account with a credit balance you debit the revenue account and credit Income Summary.,,,,3,10,Debit Income Summary and Credit Retained Earnings,Debit Revenue and Credit Retained Earnings,Credit Revenue and Debit Cash,Debit Revenue and Credit Income Summary
accounting,accounts-payable,easy,When a company takes advantage of a purchase discount the cash paid is?,A purchase discount reduces the amount paid for inventory. Paying within the discount period means paying less than the full invoice price.,,,,1,10,Equal to the full invoice price,Less than the full invoice price,More than the full invoice price,The same regardless of when payment is made
accounting,accruals,easy,A prepaid expense is initially recorded as?,When an expense is paid in advance it is recorded as an asset (prepaid expense) because it represents a future economic benefit.,,,,2,10,An expense,A liability,An asset,Revenue
accounting,income-statement,easy,Under a single-step income statement all revenues are grouped together and then?,A single-step income statement groups all revenues together and all expenses together. Total revenues minus total expenses = net income.,,,,0,10,All expenses are deducted in one step to get net income,Gross profit is calculated first,Operating and non-operating items are separated,Cost of goods sold is subtracted first
accounting,financial-ratios,easy,If accounts receivable is \$50000 and net credit sales are \$300000 what is the accounts receivable turnover?,Accounts Receivable Turnover = Net Credit Sales / Accounts Receivable = \$300000 / \$50000 = 6. This means the company collects its receivables balance 6 times per year.,AR Turnover = Net Credit Sales / Accounts Receivable,,,3,10,16.7,0.17,50,6
accounting,depreciation,easy,Under straight-line depreciation the book value of an asset at the end of its useful life should equal?,Under straight-line depreciation the asset is depreciated down to its estimated salvage value by the end of its useful life.,,,,1,10,Zero,The salvage value,The original cost,Half of the original cost
accounting,cash-flow-statement,easy,In the indirect method of preparing the operating section of the cash flow statement depreciation is?,Depreciation is a non-cash expense deducted on the income statement. To reconcile net income to operating cash flows we add depreciation back because no cash was actually paid.,,,,2,10,Subtracted from net income,Added to net income only if it exceeds \$1000,Added back to net income,Reported in the investing section
accounting,accounting-equation,easy,A company pays a \$3000 dividend to shareholders. How does this affect the accounting equation?,Dividends reduce retained earnings (equity decreases) and reduce cash (asset decreases). The equation remains balanced because both sides decrease by the same amount.,,,,0,10,Assets decrease and equity decrease,Assets decrease and liabilities decrease,Liabilities increase and equity decrease,No effect on the equation
accounting,gaap-principles,easy,Which accounting principle supports recording an asset at its original cost rather than its inflated current value?,The cost principle (historical cost) requires that assets be recorded and reported at their original acquisition cost.,,,,3,10,Matching principle,Revenue recognition principle,Consistency principle,Cost (historical cost) principle
accounting,debits-credits,easy,A company debits Rent Expense and credits Prepaid Rent. What accounting event occurred?,Crediting Prepaid Rent reduces the asset (the prepaid has been used up). Debiting Rent Expense records the cost of the period used. This is an adjusting entry.,,,,1,10,Rent was paid in cash,Prepaid rent was used up and expensed,A rent liability was created,Future rent was paid in advance
accounting,balance-sheet,easy,Which of the following would be found in the stockholders equity section of a balance sheet?,Retained Earnings is part of stockholders equity. Notes Payable is a liability. Accounts Receivable is an asset. Unearned Revenue is a liability.,,,,2,10,Notes Payable,Accounts Receivable,Retained Earnings,Unearned Revenue
accounting,inventory-methods,easy,Which inventory costing method is NOT permitted under IFRS?,"LIFO is prohibited under IFRS because it can distort inventory values and income. FIFO, Weighted Average, and Specific Identification are all acceptable under IFRS.",,,,0,10,LIFO,FIFO,Weighted Average,Specific Identification
accounting,cash-vs-accrual,easy,Which basis of accounting better matches revenues with the expenses incurred to earn them?,Accrual basis records revenues when earned and expenses when incurred regardless of cash flow. This provides better matching than the cash basis.,,,,3,10,Cash basis,Modified cash basis,Tax basis,Accrual basis
accounting,accounts-receivable,easy,When a specific customer account is written off under the allowance method the entry is?,Writing off a specific account reduces Accounts Receivable and reduces the Allowance for Doubtful Accounts. Bad Debt Expense is NOT recorded at write-off under the allowance method.,,,,1,10,Debit Bad Debt Expense and Credit Accounts Receivable,Debit Allowance for Doubtful Accounts and Credit Accounts Receivable,Debit Accounts Receivable and Credit Allowance for Doubtful Accounts,Debit Bad Debt Expense and Credit Allowance for Doubtful Accounts
accounting,journal-entries,easy,A company purchases land for \$75000 cash. How does this transaction affect the accounting equation?,Buying land for cash swaps one asset (cash) for another asset (land). Total assets remain the same. Neither liabilities nor equity are affected.,,,,2,10,Assets increase by \$75000,Liabilities increase by \$75000,Assets are unchanged (one asset replaces another),Equity decreases by \$75000
