domain,subdomain,difficulty,description,explanation,hint,calculator,verified,correct,point,choice0,choice1,choice2,choice3
finance,risk-return,easy,What is beta in investing?,"Beta measures a stock's sensitivity to market movements. A beta of 1 means the stock moves with the market. A beta above 1 means higher volatility than the market and below 1 means lower volatility.",,,,2,10,The annual return of a stock relative to bonds,The credit rating of a company's bonds,A stock's sensitivity to market movements,The dividend growth rate of a stock
finance,portfolio,easy,What is an ETF?,An ETF (Exchange-Traded Fund) is a type of investment fund that trades on a stock exchange like a stock. ETFs typically track an index sector commodity or other asset and offer diversification with low fees.,,,,3,10,A fixed-term government bond,A private fund for institutional investors only,A type of savings account with high interest,A fund that trades on a stock exchange and tracks an index or basket of assets
finance,time-value,easy,"If you need $5000 in 1 year and the discount rate is 10% what is the present value?","PV = FV / (1 + r)^n = 5000 / 1.10 = $4545.45. You would need to invest $4545.45 today at 10% to have $5000 in one year.","PV = FV / (1 + r)^n",,,0,10,$4545.45,$4500.00,$5500.00,$4750.00
finance,financial-ratios,easy,What does a high P/E ratio typically suggest about investor expectations?,A high P/E ratio suggests investors expect high future earnings growth and are willing to pay more per dollar of current earnings. Growth stocks typically trade at high P/E ratios.,,,,1,10,The company has no debt and is very safe,Investors expect high future earnings growth,The company pays very high dividends,The stock is definitely undervalued
finance,stocks,easy,What is the difference between a growth stock and a value stock?,"Growth stocks are companies expected to grow faster than average often reinvesting profits rather than paying dividends. Value stocks appear underpriced based on fundamentals - they trade at low P/E or P/B ratios relative to their intrinsic value.",,,,2,10,"Growth stocks pay dividends while value stocks reinvest earnings","Growth stocks are large-cap while value stocks are small-cap","Growth stocks have higher expected growth while value stocks appear underpriced relative to fundamentals","Value stocks are always more profitable than growth stocks"
finance,bonds,easy,What is credit risk for a bond investor?,Credit risk (or default risk) is the risk that a bond issuer will fail to make scheduled interest payments or repay the principal at maturity. Higher credit risk bonds must offer higher yields to attract investors.,,,,3,10,The risk that interest rates will change,The risk that inflation will erode returns,The risk of currency fluctuations,The risk that the issuer will fail to make payments
finance,capital-structure,easy,What is the weighted average cost of capital (WACC)?,"WACC is the average rate a company pays to finance its assets weighted by the proportion of debt and equity. It represents the minimum return a company must earn to satisfy all its capital providers.",,,,0,10,The average rate a company pays on its total financing weighted by debt and equity proportions,The average interest rate on all outstanding loans,The rate of return earned on equity investments,The discount rate used only for bond valuations
finance,financial-statements,easy,What is accounts receivable?,Accounts receivable is the money owed to a company by its customers for goods or services already delivered but not yet paid for. It appears as a current asset on the balance sheet.,,,,1,10,Money a company owes to its suppliers,Money owed to a company by customers for goods or services delivered but not yet paid,The interest earned on bank deposits,Cash held in reserve for future expenses
finance,market-efficiency,easy,In which form of market efficiency would technical analysis be useless?,"In a weak-form efficient market all historical price data is already reflected in current prices so technical analysis (which uses historical prices) cannot generate consistent excess returns. Fundamental analysis might still work in weak-form.",,,,2,10,Strong-form efficiency,Semi-strong-form efficiency,Weak-form efficiency,No form of efficiency makes technical analysis useless
finance,simple-interest,easy,"What is the principal if simple interest of $150 is earned at 5% per year for 3 years?","I = P x R x T -> P = I / (R x T) = 150 / (0.05 x 3) = 150 / 0.15 = $1000. The principal is $1000.","P = I / (R x T)",,,3,10,$250,$750,$500,$1000
finance,risk-return,easy,What does standard deviation measure in a portfolio context?,Standard deviation measures the dispersion of returns around the average. A higher standard deviation means returns vary more widely from the average indicating greater volatility and risk.,,,,0,10,The average annual return of a portfolio,The dispersion of returns around the average indicating volatility,The correlation between two assets,The probability of a negative return in any given year
finance,compound-interest,easy,"At 8% annual compound interest approximately how many years does it take to double your money using the Rule of 72?","Rule of 72: Years to double = 72 / interest rate = 72 / 8 = 9 years. The Rule of 72 is a quick shortcut to estimate the doubling time of an investment.","Years to double = 72 / rate",,,1,10,6 years,9 years,12 years,16 years
finance,cash-flow,easy,What does a negative free cash flow indicate?,Negative free cash flow means a company is spending more on capital expenditures than the cash it generates from operations. This can indicate heavy investment for growth or financial difficulty depending on context.,,,,2,10,The company is profitable and growing quickly,The company has no debt,The company is spending more on capex than operating cash flow,The company is paying too many dividends
finance,financial-ratios,easy,"A company has $2M in debt and $5M in equity. What is the debt-to-equity ratio?","D/E ratio = Total Debt / Total Equity = 2 / 5 = 0.4. A D/E of 0.4 means the company uses $0.40 of debt for every $1 of equity.","D/E = Debt / Equity",,,3,10,2.5,0.6,0.25,0.4
finance,stocks,easy,What causes stock prices to rise in general?,"Stock prices rise when demand for shares exceeds supply. This can happen when investors expect higher future earnings improved economic conditions or other positive developments that increase the perceived value of the company.",,,,0,10,When demand for shares exceeds supply driven by positive expectations,When the government mandates higher prices,When companies reduce dividends,When interest rates rise sharply
finance,bonds,easy,"A zero-coupon bond costs $800 today and matures at $1000 in 5 years. What is the approximate return to the investor?","The investor gains $200 on a $800 investment over 5 years. Simple return = 200/800 = 25% total over 5 years (about 5% per year simple). The gain is the difference between purchase price and face value.",Gain = Face Value - Purchase Price,,,1,10,8% total return,25% total return,12% total return,20% total return
finance,time-value,easy,What does an annuity represent in finance?,An annuity is a series of equal cash flows made at regular intervals over time. Examples include loan payments bond coupons and pension payments. The present value of an annuity can be calculated using standard formulas.,,,,2,10,A one-time lump sum payment,A variable payment that changes annually,A series of equal cash flows at regular intervals,A type of government bond
finance,portfolio,easy,What is the Sharpe ratio used for?,"The Sharpe ratio measures risk-adjusted return. It equals (Portfolio Return - Risk-Free Rate) / Standard Deviation. A higher Sharpe ratio means better return per unit of risk taken.","Sharpe = (Return - Rf) / Std Dev",,,3,10,To measure total portfolio return regardless of risk,To calculate the optimal asset allocation for retirement,To compare the dividend yield across different stocks,To measure how much return is earned per unit of risk
finance,market-efficiency,easy,What is insider information in financial markets?,Insider information is material non-public information about a company that could affect its stock price. Trading on insider information is illegal and undermines market fairness.,,,,0,10,Private information about a company that is not yet publicly known,Any research report published by an analyst,The information contained in a company's annual report,News reported by financial media outlets
finance,capital-structure,easy,If a company has total assets of $800000 and total liabilities of $300000 what is shareholders' equity?,"Assets = Liabilities + Equity -> Equity = Assets - Liabilities = 800000 - 300000 = $500000. Shareholders' equity represents the net worth of the company.",Equity = Assets - Liabilities,,,1,10,$300000,$500000,$1100000,$250000
finance,budgeting,easy,What is an emergency fund?,"An emergency fund is a savings reserve set aside to cover unexpected expenses or income disruptions such as job loss or medical emergencies. Financial advisors typically recommend 3-6 months of living expenses.",,,,2,10,A fund invested in high-risk stocks for quick gains,A government assistance program for unemployed workers,A savings reserve for unexpected expenses typically 3-6 months of costs,A retirement savings account with tax advantages
finance,risk-return,easy,What is diversification intended to reduce?,Diversification reduces unsystematic (company-specific) risk by spreading investments across different assets. It cannot eliminate systematic (market-wide) risk which affects all investments.,,,,3,10,Systematic (market-wide) risk,The overall return of a portfolio,The management fees charged by fund managers,Unsystematic (company-specific) risk
finance,compound-interest,easy,"If you invest $500 at 6% annual compound interest for 3 years what is the future value?","FV = 500 x (1.06)^3 = 500 x 1.191016 = $595.51. Compound interest earns returns on previous interest making the total higher than simple interest.","FV = P x (1+r)^n",,,0,10,$595.51,$590.00,$530.00,$618.00
finance,financial-ratios,easy,What is the price-to-book (P/B) ratio?,"The P/B ratio compares a company's market value to its book value. P/B = Market Price per Share / Book Value per Share. A P/B below 1 may indicate undervaluation; above 1 means the market values the company above its accounting worth.","P/B = Market Price / Book Value per Share",,,1,10,Profit divided by total business assets,Market price per share divided by book value per share,Total revenue divided by number of outstanding shares,Net income divided by market capitalization
