domain,subdomain,difficulty,description,explanation,hint,calculator,verified,correct,point,choice0,choice1,choice2,choice3
data_system,transactions,medium,Which term means: making a transaction's changes permanent?,That describes Commit.,,,,2,15,Join,Covering index,Commit,Redundancy
data_system,perf,medium,Which of these is an example of Sharding?,users A-M on one server is an example of Sharding.,,,,0,15,users A-M on one server,raw logs and files,high cardinality on email,a boxes-and-lines schema diagram
data_system,storage,medium,What best describes Clustered index?,Clustered index - an index that defines the physical row order.,,,,1,15,a unit of work that fully succeeds or fully fails,an index that defines the physical row order,the same data stored in more than one place,one column's value determining another
data_system,kinds,medium,"Which term means: loading raw data first, then transforming in place?",That describes ELT.,,,,2,15,Third normal form,Data warehouse,ELT,Junction table
data_system,perf,medium,Which term means: splitting a large table into smaller pieces?,That describes Partitioning.,,,,0,15,Partitioning,Second normal form,Sharding,Junction table
data_system,transactions,medium,What best describes Commit?,Commit - making a transaction's changes permanent.,,,,0,15,making a transaction's changes permanent,returning only rows matching in both tables,the number of distinct values in a column,organising tables to reduce redundancy
data_system,model,medium,Which of these is an example of Junction table?,an enrollments table is an example of Junction table.,,,,0,15,an enrollments table,many users buying simultaneously,moving attributes off a partial key,users A-M on one server
data_system,normalization,medium,Which term means: organising tables to reduce redundancy?,That describes Normalisation.,,,,2,15,Partitioning,Self join,Normalisation,Data warehouse
data_system,normalization,medium,What best describes Denormalisation?,Denormalisation - adding redundancy to speed up reads.,,,,3,15,the same data stored in more than one place,combining rows from two tables on a related column,splitting a large table into smaller pieces,adding redundancy to speed up reads
data_system,perf,medium,What best describes Full table scan?,Full table scan - reading every row because no index helps.,,,,1,15,each column holds a single atomic value,reading every row because no index helps,"extract, transform and load data into a target",a unit of work that fully succeeds or fully fails
data_system,normalization,medium,What best describes Normalisation?,Normalisation - organising tables to reduce redundancy.,,,,3,15,undoing a transaction's changes,no non-key column depending on another non-key,a store of raw data in many formats,organising tables to reduce redundancy
data_system,model,medium,Which of these is an example of ER diagram?,a boxes-and-lines schema diagram is an example of ER diagram.,,,,3,15,a central reporting store,zip determining city,nightly loads into a warehouse,a boxes-and-lines schema diagram
data_system,kinds,medium,Which of these is an example of ELT?,transform inside the warehouse is an example of ELT.,,,,3,15,"all customers, orders if any",orders joined to customers,zip determining city,transform inside the warehouse
data_system,ops,medium,Which term means: switching to a standby when the primary fails?,That describes Failover.,,,,0,15,Failover,ETL,Deadlock,Third normal form
data_system,storage,medium,Which term means: an index that defines the physical row order?,That describes Clustered index.,,,,3,15,Junction table,ELT,Cardinality,Clustered index
data_system,transactions,medium,Which of these is an example of Rollback?,cancelling a failed transfer is an example of Rollback.,,,,0,15,cancelling a failed transfer,an index that avoids table reads,a reporting replica,splitting repeated data into tables
data_system,normalization,medium,Which of these is an example of Second normal form?,moving attributes off a partial key is an example of Second normal form.,,,,3,15,"an index on (last, first)",no comma-separated lists in a cell,a reporting replica,moving attributes off a partial key
data_system,perf,medium,What best describes Cardinality?,Cardinality - the number of distinct values in a column.,,,,0,15,the number of distinct values in a column,every combination of rows from both tables,combining rows from two tables on a related column,making a transaction's changes permanent
data_system,joins,medium,Which term means: combining rows from two tables on a related column?,That describes Join.,,,,3,15,Redundancy,Inner join,Functional dependency,Join
data_system,kinds,medium,Which term means: a system for storing data for analysis and reporting?,That describes Data warehouse.,,,,3,15,ER diagram,ELT,Join,Data warehouse
data_system,normalization,medium,Which of these is an example of Third normal form?,removing transitive dependencies is an example of Third normal form.,,,,0,15,removing transitive dependencies,saving a completed order,nightly loads into a warehouse,a reporting replica
data_system,ops,medium,Which of these is an example of Read replica?,a reporting replica is an example of Read replica.,,,,3,15,raw logs and files,moving attributes off a partial key,"an index on (last, first)",a reporting replica
data_system,joins,medium,Which term means: returning only rows matching in both tables?,That describes Inner join.,,,,0,15,Inner join,Rollback,Join,Third normal form
data_system,ops,medium,Which term means: a copy serving read queries to reduce load?,That describes Read replica.,,,,1,15,Functional dependency,Read replica,Concurrency,ETL
data_system,kinds,medium,What best describes Data warehouse?,Data warehouse - a system for storing data for analysis and reporting.,,,,3,15,an index covering more than one column,transactions each waiting on the other forever,a diagram of entities and their relationships,a system for storing data for analysis and reporting
data_system,perf,medium,Which of these is an example of Partitioning?,splitting sales by year is an example of Partitioning.,,,,3,15,"all customers, orders if any",rows stored by id order,a name changed in only one place,splitting sales by year
data_system,perf,medium,Which of these is an example of Composite index?,"an index on (last, first) is an example of Composite index.",,,,1,15,users A-M on one server,"an index on (last, first)",a name changed in only one place,saving a completed order
data_system,perf,medium,Which of these is an example of Covering index?,an index that avoids table reads is an example of Covering index.,,,,2,15,a Cartesian product,scanning all rows for a match,an index that avoids table reads,high cardinality on email
data_system,perf,medium,Which term means: an index covering more than one column?,That describes Composite index.,,,,3,15,Commit,ETL,Junction table,Composite index
data_system,model,medium,Which term means: a diagram of entities and their relationships?,That describes ER diagram.,,,,3,15,Concurrency,ETL,Denormalisation,ER diagram
data_system,joins,medium,Which of these is an example of Join?,orders joined to customers is an example of Join.,,,,2,15,zip determining city,rows in insertion order,orders joined to customers,rows stored by id order
data_system,kinds,medium,Which term means: a store of raw data in many formats?,That describes Data lake.,,,,1,15,Denormalisation,Data lake,Second normal form,Clustered index
data_system,ops,medium,What best describes Read replica?,Read replica - a copy serving read queries to reduce load.,,,,1,15,an index containing all columns a query needs,a copy serving read queries to reduce load,no partial dependency on part of a composite key,all rows from the left table plus any matches
data_system,normalization,medium,What best describes Functional dependency?,Functional dependency - one column's value determining another.,,,,0,15,one column's value determining another,multiple transactions running at once,"loading raw data first, then transforming in place",every combination of rows from both tables
data_system,normalization,medium,Which of these is an example of First normal form?,no comma-separated lists in a cell is an example of First normal form.,,,,2,15,an enrollments table,a reporting replica,no comma-separated lists in a cell,rows in insertion order
data_system,transactions,medium,What best describes Rollback?,Rollback - undoing a transaction's changes.,,,,3,15,a system for storing data for analysis and reporting,no partial dependency on part of a composite key,a table stored without a sorted order,undoing a transaction's changes
data_system,normalization,medium,What best describes First normal form?,First normal form - each column holds a single atomic value.,,,,1,15,combining rows from two tables on a related column,each column holds a single atomic value,a copy serving read queries to reduce load,an index that defines the physical row order
data_system,perf,medium,Which term means: the number of distinct values in a column?,That describes Cardinality.,,,,0,15,Cardinality,Join,Clustered index,Read replica
data_system,transactions,medium,What best describes Deadlock?,Deadlock - transactions each waiting on the other forever.,,,,1,15,organising tables to reduce redundancy,transactions each waiting on the other forever,spreading data across multiple servers,a diagram of entities and their relationships
data_system,normalization,medium,What best describes Update anomaly?,Update anomaly - redundancy causing inconsistent updates.,,,,2,15,a table joined to itself,adding redundancy to speed up reads,redundancy causing inconsistent updates,a copy serving read queries to reduce load
data_system,perf,medium,What best describes Partitioning?,Partitioning - splitting a large table into smaller pieces.,,,,1,15,a system for storing data for analysis and reporting,splitting a large table into smaller pieces,a table joined to itself,a unit of work that fully succeeds or fully fails
data_system,perf,medium,What best describes Composite index?,Composite index - an index covering more than one column.,,,,3,15,a copy serving read queries to reduce load,a store of raw data in many formats,adding redundancy to speed up reads,an index covering more than one column
data_system,joins,medium,What best describes Join?,Join - combining rows from two tables on a related column.,,,,3,15,adding redundancy to speed up reads,a diagram of entities and their relationships,spreading data across multiple servers,combining rows from two tables on a related column
data_system,ops,medium,Which of these is an example of Failover?,promoting a replica is an example of Failover.,,,,0,15,promoting a replica,two transfers blocking each other,orders joined to customers,splitting sales by year
data_system,joins,medium,Which of these is an example of Left join?,"all customers, orders if any is an example of Left join.",,,,0,15,"all customers, orders if any",a reporting replica,raw logs and files,an enrollments table
data_system,kinds,medium,"Which term means: extract, transform and load data into a target?",That describes ETL.,,,,1,15,Update anomaly,ETL,Covering index,Commit
data_system,model,medium,Which term means: a table linking two tables in a many-to-many?,That describes Junction table.,,,,1,15,Denormalisation,Junction table,Third normal form,Normalisation
data_system,transactions,medium,Which term means: undoing a transaction's changes?,That describes Rollback.,,,,0,15,Rollback,Read replica,Second normal form,Join
data_system,ops,medium,What best describes Failover?,Failover - switching to a standby when the primary fails.,,,,2,15,an index covering more than one column,a table joined to itself,switching to a standby when the primary fails,undoing a transaction's changes
data_system,joins,medium,Which term means: every combination of rows from both tables?,That describes Cross join.,,,,2,15,Sharding,ELT,Cross join,Redundancy
data_system,normalization,medium,Which term means: adding redundancy to speed up reads?,That describes Denormalisation.,,,,3,15,Left join,Cross join,Data lake,Denormalisation
data_system,normalization,medium,Which of these is an example of Functional dependency?,zip determining city is an example of Functional dependency.,,,,3,15,nightly loads into a warehouse,an index that avoids table reads,users A-M on one server,zip determining city
data_system,storage,medium,Which of these is an example of Heap?,rows in insertion order is an example of Heap.,,,,0,15,rows in insertion order,high cardinality on email,a central reporting store,no comma-separated lists in a cell
data_system,joins,medium,What best describes Self join?,Self join - a table joined to itself.,,,,3,15,a system for storing data for analysis and reporting,a diagram of entities and their relationships,splitting a large table into smaller pieces,a table joined to itself
data_system,perf,medium,Which of these is an example of Full table scan?,scanning all rows for a match is an example of Full table scan.,,,,0,15,scanning all rows for a match,an index that avoids table reads,splitting sales by year,rows in insertion order
data_system,normalization,medium,Which term means: no non-key column depending on another non-key?,That describes Third normal form.,,,,2,15,Concurrency,Junction table,Third normal form,Normalisation
data_system,transactions,medium,What best describes Concurrency?,Concurrency - multiple transactions running at once.,,,,3,15,combining rows from two tables on a related column,an index that defines the physical row order,an index containing all columns a query needs,multiple transactions running at once
data_system,joins,medium,What best describes Inner join?,Inner join - returning only rows matching in both tables.,,,,2,15,no non-key column depending on another non-key,a diagram of entities and their relationships,returning only rows matching in both tables,multiple transactions running at once
