domain,subdomain,difficulty,description,explanation,hint,calculator,verified,correct,point,choice0,choice1,choice2,choice3
statistics,median,easy,"What is the median of 18, 23, 28, 35?",Average of 23 and 28 is 25.5.,,,,2,10,28,32,25.5,22
statistics,mean,easy,"What is the mean of 31, 21, 24, 16?",$(31+21+24+16)\div4=23$.,,,,0,10,23,30,21,18
statistics,mean,easy,The mean of 3 numbers is 15. What is their total sum?,$15\times3=45$.,,,,3,10,50,43,48,45
statistics,mean,easy,The mean of 4 numbers is 20. What is their total sum?,$20\times4=80$.,,,,3,10,78,81,79,80
statistics,median,easy,"What is the median of 5, 8, 15, 16?",Average of 8 and 15 is 11.5.,,,,0,10,11.5,13,12,8
statistics,mean,easy,The mean of 6 numbers is 16. What is their total sum?,$16\times6=96$.,,,,1,10,100,96,94,106
statistics,probability,easy,"Rolling a fair die, probability of a 2?",One of six faces: $\frac16$.,,,,2,10,$\frac{1}{12}$,$\frac{1}{3}$,$\frac{1}{6}$,$\frac{2}{7}$
statistics,mean,easy,The mean of 5 numbers is 6. What is their total sum?,$6\times5=30$.,,,,0,10,30,37,31,32
statistics,mean,easy,"What is the mean of 24, 9, 3, 12?",$(24+9+3+12)\div4=12$.,,,,1,10,16,12,22,17
statistics,median,easy,"What is the median of 2, 7, 11, 13?",Average of 7 and 11 is 9.,,,,2,10,8,10,9,16
statistics,percent,easy,What is $\frac{1}{2}$ as a percent?,$\frac{1}{2}=50\%$.,,,,2,10,55%,45%,50%,60%
statistics,mean,easy,"What is the mean of 12, 4, 14?",$(12+4+14)\div3=10$.,,,,3,10,11,14,13,10
statistics,mean,easy,The mean of 3 numbers is 5. What is their total sum?,$5\times3=15$.,,,,2,10,19,14,15,20
statistics,mean,easy,"What is the mean of 9, 26, 19, 8, 18?",$(9+26+19+8+18)\div5=16$.,,,,2,10,13,14,16,26
