domain,subdomain,difficulty,description,explanation,hint,calculator,verified,correct,point,choice0,choice1,choice2,choice3
data_system,processing,expert,What best describes Batch processing?,Batch processing - processing data in large scheduled chunks.,,,,3,30,mapping keys to nodes to minimise movement on change,changing data schemas without breaking readers,a cache that loads from the DB on a miss,processing data in large scheduled chunks
data_system,storage,expert,Which of these is an example of Compaction?,merging SSTables is an example of Compaction.,,,,0,30,merging SSTables,a nightly aggregation job,hub-and-satellite modelling,a speed layer plus batch layer
data_system,storage,expert,Which of these is an example of B-tree?,a classic index structure is an example of B-tree.,,,,1,30,throttling a fast source,a classic index structure,fetching then caching,tailing the transaction log
data_system,scaling,expert,Which of these is an example of Write-back cache?,buffering writes is an example of Write-back cache.,,,,3,30,tailing the transaction log,a CRDT counter,evicting an updated key,buffering writes
data_system,storage,expert,What best describes Compaction?,Compaction - merging storage files to reclaim space and order.,,,,2,30,adding power to a single machine,removing stale entries when data changes,merging storage files to reclaim space and order,"an agile warehouse model of hubs, links and satellites"
data_system,scaling,expert,What best describes Consistent hashing?,Consistent hashing - mapping keys to nodes to minimise movement on change.,,,,3,30,a structure that merges replicas without conflict,streaming a database's row changes,merging storage files to reclaim space and order,mapping keys to nodes to minimise movement on change
data_system,consensus,expert,Which term means: tracking causal ordering of events across nodes?,That describes Vector clock.,,,,0,30,Vector clock,Consistent hashing,Raft,Lambda architecture
data_system,scaling,expert,What best describes Read-through cache?,Read-through cache - a cache that loads from the DB on a miss.,,,,1,30,a structure that merges replicas without conflict,a cache that loads from the DB on a miss,combining batch and streaming layers,tracking causal ordering of events across nodes
data_system,perf,expert,Which of these is an example of Predicate pushdown?,filtering at the scan is an example of Predicate pushdown.,,,,0,30,filtering at the scan,real-time clickstream,a safe retry,a speed layer plus batch layer
data_system,distributed,expert,Which term means: streaming a database's row changes?,That describes Change data capture.,,,,2,30,B-tree,Columnar storage,Change data capture,Cost-based optimiser
data_system,scaling,expert,Which of these is an example of Horizontal scaling?,more shards is an example of Horizontal scaling.,,,,1,30,picking the cheapest join order,more shards,a CRDT counter,a register always returning the latest write
data_system,modeling,expert,What best describes Data vault?,"Data vault - an agile warehouse model of hubs, links and satellites.",,,,2,30,combining batch and streaming layers,storing whole rows together for transactional access,"an agile warehouse model of hubs, links and satellites",a write-optimised structure flushing memory to sorted files
data_system,modeling,expert,Which of these is an example of Wide-column model?,a Cassandra table is an example of Wide-column model.,,,,3,30,adding a field to Avro,a replicated log with a leader,hub-and-satellite modelling,a Cassandra table
data_system,processing,expert,Which term means: a marker of event-time progress in a stream?,That describes Watermark.,,,,2,30,Saga,Read-through cache,Watermark,Schema evolution
data_system,distributed,expert,What best describes Saga?,Saga - a long transaction as steps with compensations.,,,,1,30,adding more machines to share load,a long transaction as steps with compensations,a structure that merges replicas without conflict,each event affecting the result one time only
data_system,distributed,expert,Which term means: combining batch and streaming layers?,That describes Lambda architecture.,,,,0,30,Lambda architecture,Saga,Multi-region,Predicate pushdown
data_system,storage,expert,Which term means: a balanced tree keeping data sorted for fast lookups?,That describes B-tree.,,,,2,30,Stream processing,Paxos,B-tree,Columnar storage
data_system,perf,expert,Which term means: choosing a query plan by estimated cost?,That describes Cost-based optimiser.,,,,0,30,Cost-based optimiser,Saga,Backpressure,Cache invalidation
data_system,processing,expert,Which of these is an example of Batch processing?,a nightly aggregation job is an example of Batch processing.,,,,1,30,adding a field to Avro,a nightly aggregation job,buffering writes,a safe retry
data_system,storage,expert,What best describes Tiered storage?,"Tiered storage - moving cold data to cheaper, slower media.",,,,0,30,"moving cold data to cheaper, slower media",each event affecting the result one time only,changing data schemas without breaking readers,running across geographic regions for latency and resilience
data_system,scaling,expert,What best describes Vertical scaling?,Vertical scaling - adding power to a single machine.,,,,2,30,a balanced tree keeping data sorted for fast lookups,a write-optimised structure flushing memory to sorted files,adding power to a single machine,a consensus algorithm for agreeing on a value across nodes
data_system,scaling,expert,Which term means: adding power to a single machine?,That describes Vertical scaling.,,,,1,30,Compaction,Vertical scaling,Wide-column model,LSM tree
data_system,storage,expert,Which of these is an example of LSM tree?,a log-structured merge store is an example of LSM tree.,,,,2,30,throttling a fast source,filtering at the scan,a log-structured merge store,a speed layer plus batch layer
data_system,distributed,expert,Which term means: a long transaction as steps with compensations?,That describes Saga.,,,,1,30,B-tree,Saga,Conflict-free replicated data type,Vectorised execution
data_system,consensus,expert,Which term means: a consensus algorithm for agreeing on a value across nodes?,That describes Paxos.,,,,0,30,Paxos,Schema evolution,Vectorised execution,Columnar storage
data_system,consensus,expert,Which of these is an example of Vector clock?,detecting concurrent updates is an example of Vector clock.,,,,2,30,hub-and-satellite modelling,fetching then caching,detecting concurrent updates,undoing earlier steps on failure
data_system,distributed,expert,Which of these is an example of Saga?,undoing earlier steps on failure is an example of Saga.,,,,2,30,agreeing on a committed log entry,picking the cheapest join order,undoing earlier steps on failure,adding a field to Avro
data_system,scaling,expert,What best describes Multi-region?,Multi-region - running across geographic regions for latency and resilience.,,,,0,30,running across geographic regions for latency and resilience,mapping keys to nodes to minimise movement on change,streaming a database's row changes,storing values by column for analytic compression
data_system,perf,expert,What best describes Predicate pushdown?,Predicate pushdown - filtering data as early as possible in execution.,,,,3,30,adding more machines to share load,a consensus algorithm for agreeing on a value across nodes,each event affecting the result one time only,filtering data as early as possible in execution
data_system,storage,expert,Which of these is an example of Row store?,a typical OLTP table is an example of Row store.,,,,0,30,a typical OLTP table,a bigger server,a hash ring,a Parquet file
data_system,modeling,expert,What best describes Wide-column model?,"Wide-column model - rows with flexible, sparse column families.",,,,3,30,removing stale entries when data changes,slowing producers when consumers fall behind,mapping keys to nodes to minimise movement on change,"rows with flexible, sparse column families"
data_system,processing,expert,Which term means: slowing producers when consumers fall behind?,That describes Backpressure.,,,,3,30,Raft,Exactly-once,Schema evolution,Backpressure
data_system,processing,expert,Which of these is an example of Exactly-once?,no duplicates or losses is an example of Exactly-once.,,,,0,30,no duplicates or losses,a nightly aggregation job,a Parquet file,a hash ring
data_system,distributed,expert,What best describes Kappa architecture?,Kappa architecture - a streaming-only processing architecture.,,,,3,30,storing values by column for analytic compression,processing events continuously as they arrive,"moving cold data to cheaper, slower media",a streaming-only processing architecture
data_system,consensus,expert,What best describes Linearizability?,Linearizability - operations appearing instantaneous and in real-time order.,,,,1,30,a write-optimised structure flushing memory to sorted files,operations appearing instantaneous and in real-time order,adding more machines to share load,each event affecting the result one time only
data_system,consensus,expert,Which of these is an example of Linearizability?,a register always returning the latest write is an example of Linearizability.,,,,1,30,a typical OLTP table,a register always returning the latest write,archiving old partitions,throttling a fast source
data_system,scaling,expert,Which term means: removing stale entries when data changes?,That describes Cache invalidation.,,,,2,30,Conflict-free replicated data type,Horizontal scaling,Cache invalidation,Lambda architecture
data_system,processing,expert,Which of these is an example of Idempotency?,a safe retry is an example of Idempotency.,,,,2,30,tailing the transaction log,hub-and-satellite modelling,a safe retry,picking the cheapest join order
data_system,modeling,expert,"Which term means: rows with flexible, sparse column families?",That describes Wide-column model.,,,,0,30,Wide-column model,Write-back cache,Consistent hashing,Columnar storage
data_system,storage,expert,What best describes LSM tree?,LSM tree - a write-optimised structure flushing memory to sorted files.,,,,3,30,changing data schemas without breaking readers,a consensus algorithm for agreeing on a value across nodes,mapping keys to nodes to minimise movement on change,a write-optimised structure flushing memory to sorted files
data_system,processing,expert,What best describes Stream processing?,Stream processing - processing events continuously as they arrive.,,,,2,30,a cache that defers writes to the database,a consensus algorithm for agreeing on a value across nodes,processing events continuously as they arrive,a consensus algorithm using an elected leader and log
data_system,storage,expert,Which term means: merging storage files to reclaim space and order?,That describes Compaction.,,,,0,30,Compaction,Exactly-once,Vertical scaling,Change data capture
data_system,storage,expert,What best describes B-tree?,B-tree - a balanced tree keeping data sorted for fast lookups.,,,,3,30,storing values by column for analytic compression,a structure that merges replicas without conflict,choosing a query plan by estimated cost,a balanced tree keeping data sorted for fast lookups
data_system,consensus,expert,Which term means: a consensus algorithm using an elected leader and log?,That describes Raft.,,,,2,30,Backpressure,Paxos,Raft,Linearizability
data_system,processing,expert,Which term means: processing events continuously as they arrive?,That describes Stream processing.,,,,2,30,Change data capture,Conflict-free replicated data type,Stream processing,Backpressure
data_system,consensus,expert,Which term means: operations appearing instantaneous and in real-time order?,That describes Linearizability.,,,,3,30,Paxos,Watermark,Data vault,Linearizability
data_system,processing,expert,Which of these is an example of Watermark?,handling late-arriving events is an example of Watermark.,,,,2,30,undoing earlier steps on failure,a typical OLTP table,handling late-arriving events,filtering at the scan
data_system,processing,expert,Which term means: changing data schemas without breaking readers?,That describes Schema evolution.,,,,2,30,Linearizability,Batch processing,Schema evolution,Idempotency
data_system,consensus,expert,What best describes Paxos?,Paxos - a consensus algorithm for agreeing on a value across nodes.,,,,2,30,storing whole rows together for transactional access,storing values by column for analytic compression,a consensus algorithm for agreeing on a value across nodes,an operation giving the same result if repeated
data_system,consensus,expert,What best describes Vector clock?,Vector clock - tracking causal ordering of events across nodes.,,,,1,30,storing whole rows together for transactional access,tracking causal ordering of events across nodes,a long transaction as steps with compensations,"moving cold data to cheaper, slower media"
data_system,scaling,expert,Which term means: mapping keys to nodes to minimise movement on change?,That describes Consistent hashing.,,,,2,30,Stream processing,Cache invalidation,Consistent hashing,Vertical scaling
data_system,scaling,expert,Which of these is an example of Vertical scaling?,a bigger server is an example of Vertical scaling.,,,,1,30,handling late-arriving events,a bigger server,more shards,a classic index structure
data_system,distributed,expert,Which of these is an example of Lambda architecture?,a speed layer plus batch layer is an example of Lambda architecture.,,,,2,30,a register always returning the latest write,a hash ring,a speed layer plus batch layer,reprocessing from a log
data_system,distributed,expert,Which of these is an example of Change data capture?,tailing the transaction log is an example of Change data capture.,,,,2,30,a nightly aggregation job,a bigger server,tailing the transaction log,evicting an updated key
data_system,scaling,expert,Which of these is an example of Multi-region?,active-active across continents is an example of Multi-region.,,,,0,30,active-active across continents,undoing earlier steps on failure,more shards,detecting concurrent updates
data_system,processing,expert,What best describes Backpressure?,Backpressure - slowing producers when consumers fall behind.,,,,3,30,a write-optimised structure flushing memory to sorted files,storing whole rows together for transactional access,"rows with flexible, sparse column families",slowing producers when consumers fall behind
data_system,storage,expert,Which term means: storing whole rows together for transactional access?,That describes Row store.,,,,3,30,Conflict-free replicated data type,Batch processing,Paxos,Row store
data_system,modeling,expert,Which of these is an example of Data vault?,hub-and-satellite modelling is an example of Data vault.,,,,3,30,a log-structured merge store,a register always returning the latest write,a nightly aggregation job,hub-and-satellite modelling
data_system,scaling,expert,Which term means: adding more machines to share load?,That describes Horizontal scaling.,,,,0,30,Horizontal scaling,Batch processing,Tiered storage,Kappa architecture
data_system,consensus,expert,Which term means: a structure that merges replicas without conflict?,That describes Conflict-free replicated data type.,,,,3,30,Multi-region,Horizontal scaling,Change data capture,Conflict-free replicated data type
data_system,storage,expert,Which of these is an example of Columnar storage?,a Parquet file is an example of Columnar storage.,,,,2,30,a speed layer plus batch layer,picking the cheapest join order,a Parquet file,reprocessing from a log
data_system,perf,expert,Which of these is an example of Cost-based optimiser?,picking the cheapest join order is an example of Cost-based optimiser.,,,,2,30,agreeing on a committed log entry,fetching then caching,picking the cheapest join order,a hash ring
data_system,perf,expert,Which of these is an example of Vectorised execution?,SIMD-style query execution is an example of Vectorised execution.,,,,1,30,a Parquet file,SIMD-style query execution,a replicated log with a leader,a register always returning the latest write
data_system,perf,expert,Which term means: processing batches of values at once for speed?,That describes Vectorised execution.,,,,2,30,Paxos,LSM tree,Vectorised execution,Idempotency
data_system,consensus,expert,Which of these is an example of Raft?,a replicated log with a leader is an example of Raft.,,,,1,30,real-time clickstream,a replicated log with a leader,a Parquet file,SIMD-style query execution
data_system,perf,expert,What best describes Vectorised execution?,Vectorised execution - processing batches of values at once for speed.,,,,2,30,operations appearing instantaneous and in real-time order,a consensus algorithm using an elected leader and log,processing batches of values at once for speed,storing whole rows together for transactional access
data_system,distributed,expert,What best describes Change data capture?,Change data capture - streaming a database's row changes.,,,,0,30,streaming a database's row changes,mapping keys to nodes to minimise movement on change,choosing a query plan by estimated cost,a balanced tree keeping data sorted for fast lookups
data_system,modeling,expert,"Which term means: an agile warehouse model of hubs, links and satellites?",That describes Data vault.,,,,0,30,Data vault,LSM tree,B-tree,Change data capture
data_system,distributed,expert,What best describes Lambda architecture?,Lambda architecture - combining batch and streaming layers.,,,,3,30,changing data schemas without breaking readers,a structure that merges replicas without conflict,mapping keys to nodes to minimise movement on change,combining batch and streaming layers
data_system,processing,expert,What best describes Watermark?,Watermark - a marker of event-time progress in a stream.,,,,3,30,processing batches of values at once for speed,storing whole rows together for transactional access,a long transaction as steps with compensations,a marker of event-time progress in a stream
data_system,perf,expert,What best describes Cost-based optimiser?,Cost-based optimiser - choosing a query plan by estimated cost.,,,,0,30,choosing a query plan by estimated cost,"rows with flexible, sparse column families",each event affecting the result one time only,a cache that defers writes to the database
data_system,scaling,expert,Which term means: a cache that defers writes to the database?,That describes Write-back cache.,,,,2,30,Predicate pushdown,Consistent hashing,Write-back cache,Watermark
data_system,storage,expert,Which term means: storing values by column for analytic compression?,That describes Columnar storage.,,,,0,30,Columnar storage,Kappa architecture,Batch processing,Backpressure
data_system,storage,expert,Which of these is an example of Tiered storage?,archiving old partitions is an example of Tiered storage.,,,,1,30,tailing the transaction log,archiving old partitions,a replicated log with a leader,reprocessing from a log
data_system,processing,expert,Which term means: each event affecting the result one time only?,That describes Exactly-once.,,,,2,30,Horizontal scaling,Saga,Exactly-once,Multi-region
data_system,distributed,expert,Which of these is an example of Kappa architecture?,reprocessing from a log is an example of Kappa architecture.,,,,0,30,reprocessing from a log,a log-structured merge store,a register always returning the latest write,filtering at the scan
data_system,scaling,expert,Which term means: a cache that loads from the DB on a miss?,That describes Read-through cache.,,,,3,30,Write-back cache,Linearizability,Batch processing,Read-through cache
data_system,consensus,expert,Which of these is an example of Paxos?,agreeing on a committed log entry is an example of Paxos.,,,,3,30,a CRDT counter,undoing earlier steps on failure,throttling a fast source,agreeing on a committed log entry
data_system,scaling,expert,What best describes Cache invalidation?,Cache invalidation - removing stale entries when data changes.,,,,3,30,slowing producers when consumers fall behind,a write-optimised structure flushing memory to sorted files,merging storage files to reclaim space and order,removing stale entries when data changes
data_system,processing,expert,Which of these is an example of Schema evolution?,adding a field to Avro is an example of Schema evolution.,,,,0,30,adding a field to Avro,a safe retry,a replicated log with a leader,hub-and-satellite modelling
data_system,storage,expert,Which term means: a write-optimised structure flushing memory to sorted files?,That describes LSM tree.,,,,1,30,Vertical scaling,LSM tree,Batch processing,Watermark
data_system,processing,expert,What best describes Exactly-once?,Exactly-once - each event affecting the result one time only.,,,,0,30,each event affecting the result one time only,slowing producers when consumers fall behind,storing values by column for analytic compression,"rows with flexible, sparse column families"
data_system,scaling,expert,Which of these is an example of Read-through cache?,fetching then caching is an example of Read-through cache.,,,,1,30,tailing the transaction log,fetching then caching,a register always returning the latest write,undoing earlier steps on failure
data_system,scaling,expert,Which of these is an example of Cache invalidation?,evicting an updated key is an example of Cache invalidation.,,,,1,30,no duplicates or losses,evicting an updated key,a log-structured merge store,a hash ring
data_system,scaling,expert,What best describes Horizontal scaling?,Horizontal scaling - adding more machines to share load.,,,,3,30,a cache that defers writes to the database,each event affecting the result one time only,a structure that merges replicas without conflict,adding more machines to share load
data_system,consensus,expert,What best describes Conflict-free replicated data type?,Conflict-free replicated data type - a structure that merges replicas without conflict.,,,,2,30,processing batches of values at once for speed,a cache that loads from the DB on a miss,a structure that merges replicas without conflict,mapping keys to nodes to minimise movement on change
data_system,perf,expert,Which term means: filtering data as early as possible in execution?,That describes Predicate pushdown.,,,,1,30,Backpressure,Predicate pushdown,LSM tree,Write-back cache
data_system,storage,expert,What best describes Columnar storage?,Columnar storage - storing values by column for analytic compression.,,,,2,30,a long transaction as steps with compensations,a cache that loads from the DB on a miss,storing values by column for analytic compression,combining batch and streaming layers
