domain,subdomain,difficulty,description,explanation,hint,calculator,verified,correct,point,choice0,choice1,choice2,choice3
data_query,functions,easy,Which of these is an example of COALESCE?,"COALESCE(nickname, name) is an example of COALESCE.",,,,0,10,"COALESCE(nickname, name)",CAST(price AS INT),WHERE email IS NOT NULL,"SUBSTRING(name, 1, 3)"
data_query,grouping,easy,Which term means: counts unique non-null values?,That describes COUNT DISTINCT.,,,,1,10,Inequality,COUNT DISTINCT,Multi-column order,CONCAT
data_query,operators,easy,Which of these is an example of Wildcard underscore?,'A_' matches Ax is an example of Wildcard underscore.,,,,0,10,'A_' matches Ax,CAST(price AS INT),AVG(score),WHERE email IS NOT NULL
data_query,ddl,easy,What best describes DROP TABLE?,DROP TABLE - deletes a table and its data.,,,,1,10,substitutes text within a string,deletes a table and its data,filters groups after aggregation,groups rows so aggregates apply per group
data_query,operators,easy,Which term means: tests that a value is present?,That describes IS NOT NULL.,,,,3,10,Inequality,COUNT,Arithmetic,IS NOT NULL
data_query,operators,easy,Which term means: tests two values are not equal?,That describes Inequality.,,,,3,10,Wildcard underscore,MIN,TRIM,Inequality
data_query,functions,easy,Which of these is an example of CAST?,CAST(price AS INT) is an example of CAST.,,,,1,10,COUNT(*),CAST(price AS INT),"ORDER BY country, name",CREATE TABLE users (...)
data_query,clauses,easy,Which term means: sorting by several columns in turn?,That describes Multi-column order.,,,,2,10,LOWER,AVG,Multi-column order,AS
data_query,functions,easy,What best describes TRIM?,TRIM - removes surrounding whitespace.,,,,3,10,returns the remainder of a division,computes the average of values,substitutes text within a string,removes surrounding whitespace
data_query,ddl,easy,Which term means: defines a new table and its columns?,That describes CREATE TABLE.,,,,1,10,CONCAT,CREATE TABLE,NOT IN,AS
data_query,aggregates,easy,Which of these is an example of MIN?,MIN(price) is an example of MIN.,,,,0,10,MIN(price),TRUNCATE logs,id % 2 = 0,LENGTH(name)
data_query,grouping,easy,What best describes GROUP BY?,GROUP BY - groups rows so aggregates apply per group.,,,,2,10,computes the average of values,returns the remainder of a division,groups rows so aggregates apply per group,tests a value is absent from a list
data_query,functions,easy,What best describes UPPER?,UPPER - converts text to upper case.,,,,2,10,computes the average of values,gives a column or table an alias,converts text to upper case,rounds a number to given decimals
data_query,clauses,easy,Which term means: gives a column or table an alias?,That describes AS.,,,,2,10,SUBSTRING,MAX,AS,DROP TABLE
data_query,ddl,easy,Which of these is an example of ALTER TABLE?,ALTER TABLE users ADD age INT is an example of ALTER TABLE.,,,,3,10,TRUNCATE logs,LOWER(email),MAX(price),ALTER TABLE users ADD age INT
data_query,grouping,easy,Which term means: filters groups after aggregation?,That describes HAVING.,,,,1,10,SUM,HAVING,ALTER TABLE,OFFSET
data_query,grouping,easy,Which of these is an example of COUNT DISTINCT?,COUNT(DISTINCT country) is an example of COUNT DISTINCT.,,,,2,10,CAST(price AS INT),UPPER(name),COUNT(DISTINCT country),SELECT price AS p
data_query,operators,easy,Which of these is an example of Inequality?,WHERE status <> 'done' is an example of Inequality.,,,,0,10,WHERE status <> 'done',CAST(price AS INT),NOW(),"ROUND(price, 2)"
data_query,functions,easy,What best describes CAST?,CAST - converts a value to another type.,,,,1,10,rounds a number to given decimals,converts a value to another type,returns the number of characters,adds up numeric values
data_query,operators,easy,Which of these is an example of NOT IN?,"WHERE id NOT IN (1, 2) is an example of NOT IN.",,,,0,10,"WHERE id NOT IN (1, 2)",TRIM(input),OFFSET 20,COUNT(DISTINCT country)
data_query,grouping,easy,What best describes COUNT DISTINCT?,COUNT DISTINCT - counts unique non-null values.,,,,1,10,removes surrounding whitespace,counts unique non-null values,returns today's date,tests that a value is present
data_query,aggregates,easy,Which term means: counts the number of rows?,That describes COUNT.,,,,0,10,COUNT,CREATE TABLE,SUBSTRING,AVG
data_query,functions,easy,Which of these is an example of UPPER?,UPPER(name) is an example of UPPER.,,,,2,10,"REPLACE(phone, '-', '')",id % 2 = 0,UPPER(name),LENGTH(name)
data_query,functions,easy,Which term means: returns the first non-null argument?,That describes COALESCE.,,,,1,10,IS NOT NULL,COALESCE,OFFSET,Arithmetic
data_query,functions,easy,Which term means: substitutes text within a string?,That describes REPLACE.,,,,0,10,REPLACE,Multi-column order,HAVING,GROUP BY
data_query,functions,easy,What best describes ROUND?,ROUND - rounds a number to given decimals.,,,,3,10,computes the average of values,returns the current date and time,converts text to upper case,rounds a number to given decimals
data_query,functions,easy,What best describes COALESCE?,COALESCE - returns the first non-null argument.,,,,2,10,sorting by several columns in turn,returns the smallest value,returns the first non-null argument,computes values with + - * /
