domain,subdomain,difficulty,description,explanation,hint,calculator,verified,correct,point,choice0,choice1,choice2,choice3
statistics,standard error,expert,A sample of size 100 has population sd 6. The standard error of the mean?,$SE=\frac{6}{\sqrt{100}}=0.6$.,$SE=\dfrac{\sigma}{\sqrt n}$.,true,,3,30,1.2,0.06,6,0.6
statistics,binomial,expert,A binomial has $n=40$ and $p=0.1$. The expected number of successes?,$np=40\times0.1=4$.,Binomial mean $=np$.,true,,0,30,4,3.6,2,6
statistics,standard error,expert,A sample of size 25 has population sd 20. The standard error of the mean?,$SE=\frac{20}{\sqrt{25}}=4$.,$SE=\dfrac{\sigma}{\sqrt n}$.,true,,1,30,8,4,20,0.8
statistics,binomial,expert,A binomial has $n=100$ and $p=0.2$. The expected number of successes?,$np=100\times0.2=20$.,Binomial mean $=np$.,true,,2,30,16,22,20,10
statistics,poisson,expert,A Poisson distribution has rate $\lambda=2$. Its variance equals?,"For a Poisson, variance $=\lambda=2$.",Poisson: mean $=$ variance $=\lambda$.,true,,3,30,3,1.41,4,2
statistics,binomial,expert,A binomial has $n=50$ and $p=0.2$. The expected number of successes?,$np=50\times0.2=10$.,Binomial mean $=np$.,true,,0,30,10,5,8,12
statistics,inference,expert,Degrees of freedom for a sample variance of 54 observations?,$n-1=53$.,Lose one df estimating the mean.,true,,0,30,53,54,63,50
statistics,binomial,expert,A binomial has $n=10$ and $p=0.25$. Its variance $np(1-p)$ equals?,$10\times0.25\times0.75=1.88$.,Binomial variance $=np(1-p)$.,true,,0,30,1.88,2.5,2.88,0.62
statistics,standard error,expert,A sample of size 49 has population sd 6. The standard error of the mean?,$SE=\frac{6}{\sqrt{49}}=0.86$.,$SE=\dfrac{\sigma}{\sqrt n}$.,true,,0,30,0.86,6,0.12,1.71
statistics,inference,expert,Degrees of freedom for a sample variance of 80 observations?,$n-1=79$.,Lose one df estimating the mean.,true,,0,30,79,76,78,74
statistics,binomial,expert,A binomial has $n=50$ and $p=0.1$. The expected number of successes?,$np=50\times0.1=5$.,Binomial mean $=np$.,true,,1,30,7,5,2.5,4.5
statistics,binomial,expert,A binomial has $n=10$ and $p=0.2$. Its variance $np(1-p)$ equals?,$10\times0.2\times0.8=1.6$.,Binomial variance $=np(1-p)$.,true,,2,30,2.6,2,1.6,0.4
statistics,inference,expert,Degrees of freedom for a sample variance of 29 observations?,$n-1=28$.,Lose one df estimating the mean.,true,,1,30,26,28,32,30
statistics,binomial,expert,A binomial has $n=20$ and $p=0.25$. Its variance $np(1-p)$ equals?,$20\times0.25\times0.75=3.75$.,Binomial variance $=np(1-p)$.,true,,2,30,1.25,5,3.75,4.75
statistics,binomial,expert,A binomial has $n=50$ and $p=0.4$. The expected number of successes?,$np=50\times0.4=20$.,Binomial mean $=np$.,true,,0,30,20,22,12,10
statistics,inference,expert,Degrees of freedom for a sample variance of 68 observations?,$n-1=67$.,Lose one df estimating the mean.,true,,0,30,67,66,65,70
statistics,binomial,expert,A binomial has $n=50$ and $p=0.5$. The expected number of successes?,$np=50\times0.5=25$.,Binomial mean $=np$.,true,,0,30,25,12.5,27,50
statistics,binomial,expert,A binomial has $n=20$ and $p=0.1$. Its variance $np(1-p)$ equals?,$20\times0.1\times0.9=1.8$.,Binomial variance $=np(1-p)$.,true,,2,30,2.8,2,1.8,0.2
statistics,standard error,expert,A sample of size 4 has population sd 15. The standard error of the mean?,$SE=\frac{15}{\sqrt{4}}=7.5$.,$SE=\dfrac{\sigma}{\sqrt n}$.,true,,1,30,30,7.5,15,3.75
statistics,standard error,expert,A sample of size 64 has population sd 15. The standard error of the mean?,$SE=\frac{15}{\sqrt{64}}=1.88$.,$SE=\dfrac{\sigma}{\sqrt n}$.,true,,1,30,15,1.88,0.23,3.75
statistics,inference,expert,Degrees of freedom for a sample variance of 72 observations?,$n-1=71$.,Lose one df estimating the mean.,true,,1,30,75,71,81,76
statistics,standard error,expert,A sample of size 9 has population sd 30. The standard error of the mean?,$SE=\frac{30}{\sqrt{9}}=10$.,$SE=\dfrac{\sigma}{\sqrt n}$.,true,,2,30,30,3.33,10,20
statistics,binomial,expert,A binomial has $n=10$ and $p=0.2$. The expected number of successes?,$np=10\times0.2=2$.,Binomial mean $=np$.,true,,2,30,4,1,2,1.6
statistics,inference,expert,Degrees of freedom for a sample variance of 25 observations?,$n-1=24$.,Lose one df estimating the mean.,true,,1,30,34,24,21,31
statistics,standard error,expert,A sample of size 100 has population sd 30. The standard error of the mean?,$SE=\frac{30}{\sqrt{100}}=3$.,$SE=\dfrac{\sigma}{\sqrt n}$.,true,,1,30,6,3,30,0.3
statistics,standard error,expert,A sample of size 16 has population sd 10. The standard error of the mean?,$SE=\frac{10}{\sqrt{16}}=2.5$.,$SE=\dfrac{\sigma}{\sqrt n}$.,true,,1,30,5,2.5,0.62,10
statistics,binomial,expert,A binomial has $n=40$ and $p=0.4$. The expected number of successes?,$np=40\times0.4=16$.,Binomial mean $=np$.,true,,3,30,9.6,18,8,16
statistics,standard error,expert,A sample of size 100 has population sd 20. The standard error of the mean?,$SE=\frac{20}{\sqrt{100}}=2$.,$SE=\dfrac{\sigma}{\sqrt n}$.,true,,0,30,2,0.2,20,4
statistics,standard error,expert,A sample of size 36 has population sd 8. The standard error of the mean?,$SE=\frac{8}{\sqrt{36}}=1.33$.,$SE=\dfrac{\sigma}{\sqrt n}$.,true,,3,30,2.67,0.22,8,1.33
statistics,inference,expert,Degrees of freedom for a sample variance of 41 observations?,$n-1=40$.,Lose one df estimating the mean.,true,,0,30,40,41,38,44
statistics,standard error,expert,A sample of size 25 has population sd 15. The standard error of the mean?,$SE=\frac{15}{\sqrt{25}}=3$.,$SE=\dfrac{\sigma}{\sqrt n}$.,true,,1,30,0.6,3,6,15
statistics,binomial,expert,A binomial has $n=100$ and $p=0.4$. The expected number of successes?,$np=100\times0.4=40$.,Binomial mean $=np$.,true,,2,30,24,20,40,42
statistics,standard error,expert,A sample of size 4 has population sd 10. The standard error of the mean?,$SE=\frac{10}{\sqrt{4}}=5$.,$SE=\dfrac{\sigma}{\sqrt n}$.,true,,1,30,20,5,2.5,10
statistics,standard error,expert,A sample of size 25 has population sd 10. The standard error of the mean?,$SE=\frac{10}{\sqrt{25}}=2$.,$SE=\dfrac{\sigma}{\sqrt n}$.,true,,2,30,0.4,4,2,10
statistics,inference,expert,Degrees of freedom for a sample variance of 66 observations?,$n-1=65$.,Lose one df estimating the mean.,true,,1,30,75,65,60,66
statistics,inference,expert,Degrees of freedom for a sample variance of 35 observations?,$n-1=34$.,Lose one df estimating the mean.,true,,3,30,37,31,39,34
statistics,inference,expert,Degrees of freedom for a sample variance of 74 observations?,$n-1=73$.,Lose one df estimating the mean.,true,,3,30,78,75,83,73
statistics,binomial,expert,A binomial has $n=20$ and $p=0.5$. The expected number of successes?,$np=20\times0.5=10$.,Binomial mean $=np$.,true,,3,30,20,12,5,10
statistics,standard error,expert,A sample of size 9 has population sd 6. The standard error of the mean?,$SE=\frac{6}{\sqrt{9}}=2$.,$SE=\dfrac{\sigma}{\sqrt n}$.,true,,0,30,2,6,4,0.67
statistics,inference,expert,Degrees of freedom for a sample variance of 23 observations?,$n-1=22$.,Lose one df estimating the mean.,true,,3,30,26,21,23,22
statistics,binomial,expert,A binomial has $n=100$ and $p=0.1$. The expected number of successes?,$np=100\times0.1=10$.,Binomial mean $=np$.,true,,0,30,10,12,5,9
statistics,inference,expert,Degrees of freedom for a sample variance of 14 observations?,$n-1=13$.,Lose one df estimating the mean.,true,,0,30,13,17,11,18
statistics,inference,expert,Degrees of freedom for a sample variance of 69 observations?,$n-1=68$.,Lose one df estimating the mean.,true,,2,30,69,70,68,72
statistics,inference,expert,Degrees of freedom for a sample variance of 39 observations?,$n-1=38$.,Lose one df estimating the mean.,true,,1,30,41,38,42,43
statistics,standard error,expert,A sample of size 4 has population sd 12. The standard error of the mean?,$SE=\frac{12}{\sqrt{4}}=6$.,$SE=\dfrac{\sigma}{\sqrt n}$.,true,,2,30,12,3,6,24
statistics,binomial,expert,A binomial has $n=100$ and $p=0.25$. Its variance $np(1-p)$ equals?,$100\times0.25\times0.75=18.75$.,Binomial variance $=np(1-p)$.,true,,0,30,18.75,19.75,25,6.25
statistics,standard error,expert,A sample of size 64 has population sd 8. The standard error of the mean?,$SE=\frac{8}{\sqrt{64}}=1$.,$SE=\dfrac{\sigma}{\sqrt n}$.,true,,0,30,1,2,0.12,8
statistics,standard error,expert,A sample of size 4 has population sd 20. The standard error of the mean?,$SE=\frac{20}{\sqrt{4}}=10$.,$SE=\dfrac{\sigma}{\sqrt n}$.,true,,1,30,40,10,5,20
statistics,standard error,expert,A sample of size 49 has population sd 20. The standard error of the mean?,$SE=\frac{20}{\sqrt{49}}=2.86$.,$SE=\dfrac{\sigma}{\sqrt n}$.,true,,1,30,20,2.86,5.71,0.41
statistics,inference,expert,Degrees of freedom for a sample variance of 9 observations?,$n-1=8$.,Lose one df estimating the mean.,true,,2,30,13,11,8,7
statistics,standard error,expert,A sample of size 64 has population sd 10. The standard error of the mean?,$SE=\frac{10}{\sqrt{64}}=1.25$.,$SE=\dfrac{\sigma}{\sqrt n}$.,true,,2,30,0.16,2.5,1.25,10
statistics,inference,expert,Degrees of freedom for a sample variance of 56 observations?,$n-1=55$.,Lose one df estimating the mean.,true,,2,30,50,62,55,53
statistics,standard error,expert,A sample of size 64 has population sd 20. The standard error of the mean?,$SE=\frac{20}{\sqrt{64}}=2.5$.,$SE=\dfrac{\sigma}{\sqrt n}$.,true,,2,30,5,0.31,2.5,20
statistics,inference,expert,Degrees of freedom for a sample variance of 52 observations?,$n-1=51$.,Lose one df estimating the mean.,true,,0,30,51,48,56,52
statistics,standard error,expert,A sample of size 16 has population sd 30. The standard error of the mean?,$SE=\frac{30}{\sqrt{16}}=7.5$.,$SE=\dfrac{\sigma}{\sqrt n}$.,true,,2,30,15,1.88,7.5,30
statistics,inference,expert,Degrees of freedom for a sample variance of 43 observations?,$n-1=42$.,Lose one df estimating the mean.,true,,0,30,42,47,44,37
statistics,binomial,expert,A binomial has $n=10$ and $p=0.1$. The expected number of successes?,$np=10\times0.1=1$.,Binomial mean $=np$.,true,,3,30,3,0.9,0.5,1
statistics,standard error,expert,A sample of size 25 has population sd 30. The standard error of the mean?,$SE=\frac{30}{\sqrt{25}}=6$.,$SE=\dfrac{\sigma}{\sqrt n}$.,true,,1,30,12,6,1.2,30
statistics,standard error,expert,A sample of size 9 has population sd 15. The standard error of the mean?,$SE=\frac{15}{\sqrt{9}}=5$.,$SE=\dfrac{\sigma}{\sqrt n}$.,true,,3,30,15,10,1.67,5
statistics,inference,expert,Degrees of freedom for a sample variance of 65 observations?,$n-1=64$.,Lose one df estimating the mean.,true,,3,30,69,59,65,64
statistics,inference,expert,Degrees of freedom for a sample variance of 48 observations?,$n-1=47$.,Lose one df estimating the mean.,true,,1,30,51,47,45,57
