domain,subdomain,difficulty,description,explanation,hint,calculator,verified,correct,point,choice0,choice1,choice2,choice3
marketing,branding,medium,Brand A has strong positive associations that let it charge a 30% premium over an equivalent unbranded product. This premium is the result of:,Brand equity is the additional value a brand provides over a generic equivalent - allowing premium pricing and customer preference based on perceptions and associations.,,,,3,15,Superior product quality alone,A larger advertising budget than competitors,Higher distribution costs passed on to consumers,Brand equity built through positive consumer associations
marketing,digital-marketing,medium,A company spends \$5000 on a Google Ads campaign that generates 200 sales at an average order value of \$40. What is the Return on Ad Spend (ROAS)?,ROAS = Revenue / Ad Spend = (200 x \$40) / \$5000 = \$8000 / \$5000 = 1.6 (or 160%). For every \$1 spent the company earns \$1.60 in revenue.,,,,0,15,1.6x (160%),0.625x (62.5%),8.0x (800%),4.0x (400%)
marketing,consumer-behavior,medium,A consumer is highly motivated to process information about a new car purchase because the decision is important and personally relevant. This level of engagement is described by:,Involvement refers to how personally important or relevant a consumer perceives a purchase decision. High-involvement decisions (like cars) prompt more careful information processing.,,,,1,15,Brand salience,Involvement level,Cognitive dissonance,Reference group influence
marketing,product-lifecycle,medium,A product enters the Decline stage. Management decides to keep the product but reduce marketing investment and just extract remaining profit. This strategy is called:,Harvesting (or milking) is the strategy of reducing costs and investment in a declining product while still selling it to remaining loyal customers to extract maximum profit before discontinuation.,,,,2,15,Relaunch strategy,Diversification,Harvesting,Line extension
marketing,competitive-analysis,medium,"Company X has a 40% market share, Company Y has 30%, Company Z has 20%, and others have 10%. The Herfindahl-Hirschman Index (HHI) for this market is closest to:",HHI = sum of squared market shares (in %). HHI = 40^2 + 30^2 + 20^2 + 10^2 = 1600 + 900 + 400 + 100 = 3000.,,,,3,15,1000,1500,2500,3000
marketing,market-research,medium,A company commissions a study to predict future demand for electric vehicles using historical sales data and economic indicators. Which type of research is this?,Predictive research uses historical data - statistical models - and economic indicators to forecast future behavior or demand - distinct from descriptive or exploratory research.,,,,0,15,Predictive (forecasting) research,Exploratory qualitative research,Ethnographic observational research,Descriptive cross-sectional research
marketing,4ps,medium,A tech company releases a basic version of a product for free and charges for premium features. This is called:,Freemium pricing offers a basic product for free to acquire a large user base and then monetizes through premium upgrades - a common strategy in software and apps.,,,,1,15,Cost-plus pricing,Freemium pricing strategy,Psychological pricing,Loss-leader pricing
marketing,positioning,medium,Two competing coffee chains are perceived similarly by consumers on taste and price. A third chain enters and positions itself on 'community atmosphere and sustainability'. What has the new entrant done?,Repositioning (or differentiated positioning) means creating a distinct position in consumers' minds based on unique attributes competitors have not claimed.,,,,2,15,Followed a me-too strategy to copy rivals,Used penetration pricing to undercut rivals,Created a differentiated position on attributes rivals have not claimed,Targeted the same customer segment with the same attributes
marketing,distribution-channels,medium,A luxury watch brand sells only through its own boutiques and a handful of high-end department stores. This distribution strategy is called:,Selective distribution involves selling through a limited number of carefully chosen outlets that match the brand's image and target market - between intensive and exclusive distribution.,,,,3,15,Intensive distribution,Direct distribution,Multi-channel distribution,Selective distribution
marketing,promotion-mix,medium,A company pays to have its logo displayed on a Formula 1 racing car. Which promotional tool is this?,Sponsorship involves paying to associate a brand with an event - team - or individual - gaining visibility and image transfer benefits - and is typically classified under public relations or integrated marketing communications.,,,,0,15,Sponsorship (a form of public relations/IMC),Sales promotion,Direct marketing,Personal selling
marketing,customer-lifetime-value,medium,"A company calculates that reducing customer churn rate from 20% to 10% would double the average customer lifespan. If current CLV is \$500, what would the new CLV approximately be?",Cutting churn from 20% to 10% doubles customer lifespan (from 5 years to 10 years on average). If lifespan doubles and all other factors remain constant - CLV doubles from \$500 to \$1000.,,,,1,15,\$600,\$1000,\$1500,\$2000
marketing,segmentation,medium,"A sports nutrition brand identifies three distinct segments: casual gym-goers, competitive athletes, and rehabilitation patients. Each group receives a different product formulation and marketing message. This approach is called:",Differentiated targeting (or multi-segment targeting) involves designing separate marketing mixes for two or more segments - as opposed to undifferentiated (mass) or concentrated (niche) targeting.,,,,2,15,Undifferentiated (mass) marketing,Concentrated (niche) marketing,Differentiated (multi-segment) marketing,Micromarketing (individual targeting)
marketing,branding,medium,"A brand's consistent use of blue color across all touchpoints (website, packaging, uniforms, ads) is part of its:",Visual brand identity (or brand identity system) is the set of visual elements - including color - typography - and design - used consistently across all brand touchpoints to create recognition.,,,,3,15,Brand equity valuation,Brand extension strategy,Brand personality framework,Visual brand identity system
marketing,digital-marketing,medium,A marketer segments its email list and sends different messages to customers who have purchased in the last 30 days vs. those inactive for 6+ months. This is an example of:,Email segmentation and personalization tailor messages to different user groups based on behavior - increasing relevance and improving open rates - click rates - and conversions.,,,,0,15,Email segmentation and behavioral personalization,Search engine optimization,Pay-per-click advertising,Affiliate marketing
marketing,ansoff-matrix,medium,A grocery chain adds a line of organic meal kits - a new product - targeting its existing customer base of health-conscious shoppers. Which Ansoff strategy is this?,Product development involves creating new products for existing customers - leveraging existing customer relationships and knowledge while investing in new offerings.,,,,1,15,Market penetration,Product development,Market development,Diversification
marketing,pricing-strategy,medium,A hotel charges \$200/night on weekdays and \$350/night on weekends when demand peaks. This is an example of:,Dynamic (or yield) pricing adjusts prices in real time based on demand fluctuations - time - or other market conditions - maximizing revenue when demand is high.,,,,2,15,Psychological pricing,Cost-plus pricing,Dynamic (yield) pricing,Competitive parity pricing
marketing,consumer-behavior,medium,A consumer regularly buys the same brand of yogurt with minimal evaluation. This is an example of which type of decision-making?,Habitual (or routine) decision-making involves little cognitive effort - used for low-involvement - frequently purchased goods where the consumer defaults to a familiar brand.,,,,3,15,Extended problem solving,Limited problem solving,Impulse purchasing,Habitual decision-making
marketing,swot,medium,"A mobile app startup's SWOT: innovative technology (S), no brand recognition (W), increasing smartphone adoption in emerging markets (O), established tech giants entering their niche (T). Which strategy uses a strength to mitigate a threat?",An ST (Strength-Threat) strategy uses internal strengths to counter external threats. Leveraging innovative technology to differentiate against tech giants uses S to address T.,,,,0,15,Use innovative technology to differentiate from tech giants entering the niche,Focus all resources on building brand recognition,Lower prices to compete directly with established players,Exit emerging markets to avoid threat from giants
marketing,market-research,medium,An ethnographic researcher spends three months living with and observing consumers in their homes. What is the primary advantage of this approach?,Ethnography reveals authentic behavior in natural settings - capturing how people actually use products - not just how they report using them - eliminating self-report bias.,,,,1,15,It is the fastest way to collect large samples of data,It reveals authentic behavior in natural settings - reducing self-report bias,It produces easily quantifiable statistical findings,It is the most cost-effective research method
marketing,4ps,medium,A company charges different prices for the same flight seat based on when the customer books. Early bookers pay less; last-minute bookers pay more. Which pricing strategy is this?,Revenue management (a form of dynamic pricing) maximizes revenue by varying prices based on booking timing - demand levels - and remaining capacity - common in airlines and hotels.,,,,2,15,Psychological pricing,Penetration pricing,Revenue management (dynamic pricing),Price skimming
marketing,product-lifecycle,medium,A product has been in the market for 10 years with stable but slowly decreasing sales. The company is debating whether to relaunch or discontinue. Which lifecycle stage is this?,Stable but slowly declining sales after years on the market clearly indicates the Decline stage - where management must decide to relaunch - harvest - or withdraw the product.,,,,3,15,Growth,Maturity,Introduction,Decline
marketing,distribution-channels,medium,A manufacturer bypasses wholesalers and ships directly to individual consumers via its e-commerce site. Which channel configuration is this?,Direct-to-consumer (D2C) distribution eliminates intermediaries - allowing the manufacturer to control pricing - customer data - and brand experience while potentially improving margins.,,,,0,15,Direct-to-consumer (D2C) - zero-level channel,Two-level channel using wholesaler and retailer,Franchising distribution model,Intensive multi-channel distribution
marketing,branding,medium,Consumers consistently expect a certain brand's products to be innovative and user-friendly. This consistent set of expectations forms the brand's:,Brand image is the set of perceptions and associations that consumers hold about a brand - formed over time through product experiences - advertising - and word of mouth.,,,,1,15,Brand architecture,Brand image,Brand identity,Brand equity
marketing,competitive-analysis,medium,"A new entrant uses a strategy of targeting a very specific underserved niche in a mature market. According to Porter's generic strategies, this is:",Porter's Focus strategy involves targeting a narrow market segment with either a cost advantage (cost focus) or differentiation advantage (differentiation focus) - rather than competing across the whole market.,,,,2,15,Cost leadership,Differentiation,Focus (niche) strategy,Market development
marketing,customer-lifetime-value,medium,A business calculates its Customer Acquisition Cost (CAC) at \$200 and CLV at \$800. What does this ratio suggest about the business's profitability?,A CLV:CAC ratio of 4:1 (\$800 / \$200) is generally considered healthy in most industries - meaning the business earns \$4 for every \$1 spent acquiring a customer.,,,,3,15,The business is unprofitable and should stop marketing,The business is barely breaking even on customer acquisition,The business has an acceptable but borderline ratio of 1:1,A CLV:CAC ratio of 4:1 is healthy - the business earns \$4 per \$1 of acquisition cost
marketing,positioning,medium,A company that previously targeted budget-conscious customers raises its prices and redesigns its stores to attract affluent shoppers. This is an example of:,Repositioning involves deliberately changing the way consumers perceive a brand or product - in this case moving from a budget to a premium image to target a different segment.,,,,0,15,Repositioning to a premium/upmarket segment,Market penetration in the existing segment,Product development for new customer needs,Intensive distribution expansion
marketing,promotion-mix,medium,"An integrated marketing communications (IMC) approach requires that advertising, PR, social media, and personal selling all deliver:",IMC ensures all promotional channels deliver a consistent - unified message about the brand - so consumers receive the same core idea regardless of the channel through which they encounter it.,,,,1,15,The maximum number of promotional messages possible,A consistent and unified brand message across all channels,Individual messages tailored to each channel with no coordination,The lowest-cost message possible to reduce marketing budgets
marketing,digital-marketing,medium,"A company has a website with 10000 monthly visitors. Of those, 500 complete a purchase. 200 of those 500 were acquired through paid search ads. What is the paid search conversion rate?",Conversion rate = Conversions from channel / Visitors from that channel. However we only know 200 converted from paid search but not how many paid search visitors there were in total. Among all visitors - 500/10000 = 5% overall. Since only the conversion count from paid search is given - we calculate paid search conversions as a share of total conversions: 200/500 = 40%. This measures paid search contribution to total conversions.,,,,2,15,5% - dividing total purchases by total visitors,2% - dividing paid search conversions by total visitors,40% - paid search accounts for 40% of all purchases made,20% - dividing paid search conversions by 1000 assumed paid visitors
marketing,segmentation,medium,A fashion brand targets women aged 25-40 with household incomes above \$100k who value sustainability and ethical sourcing. How many segmentation variables is the brand using?,The brand is using age (demographic) - gender (demographic) - income (demographic) - and values/sustainability concern (psychographic) - a total of four variables across two segmentation types.,,,,3,15,One (psychographic only),Two (demographic and geographic),Three (age - gender - income),Four (age - gender - income - and values/psychographic)
marketing,swot,medium,"During a SWOT analysis, a team argues about whether 'the company's experienced workforce' is a strength or an opportunity. What is the correct classification?",An experienced workforce is an internal factor that the company already possesses - making it an internal Strength. Opportunities are external factors in the environment - not internal capabilities.,,,,0,15,Strength - because it is an internal capability the company possesses,Opportunity - because experienced employees can exploit future growth,Weakness - because experienced staff command higher salaries,Threat - because competitors may poach skilled employees
marketing,ansoff-matrix,medium,"A consumer goods brand dominates its home market and decides to sell the exact same products in Southeast Asian markets with only translated packaging. Which Ansoff strategy does this represent, and what is the key risk?",This is Market Development - selling existing products to new markets. The key risk is cultural misfit - the product or positioning may not resonate with the new market despite language translation.,,,,1,15,Diversification; risk is high cost of product development,Market development; key risk is cultural misfit or poor product-market fit in the new region,Product development; risk is failing to meet local regulatory requirements,Market penetration; risk is cannibalizing existing market sales
marketing,pricing-strategy,medium,"A retailer uses 'bundle pricing' to sell a console, game, and controller together for \$350, even though purchased separately they total \$410. What strategic goal does this serve?",Bundle pricing increases the perceived value of the package - makes it harder for consumers to price-compare individual items - encourages higher total spend - and can clear slower-selling items bundled with popular ones.,,,,2,15,Maximize profit on each individual unit sold,Signal premium product quality through higher combined pricing,Increase overall transaction value and make price comparison harder,Undercut competitors by offering the cheapest individual components
